Gene Group	H/L LPS R1 0h	H/L LPS R1 01h	H/L LPS R1 02h	H/L LPS R1 04h	H/L LPS R1 06h	H/L LPS R1 09h	H/L LPS R1 12h	H/L LPS R2 0h	H/L LPS R2 01h	H/L LPS R2 02h	H/L LPS R2 04h	H/L LPS R2 06h	H/L LPS R2 09h	H/L LPS R2 12h
Eif5	2.56621954111609	2.60639177034864	2.63423106088159	2.58172880205005	2.81487177794948	3.08271826982714	3.28973703891865	2.56207331204166	2.55869035811677	2.65285917148118	2.7164821592095	2.74924247445338	3.04985778176889	3.22104734354487
Eif5a2;Eif5a	4.86986913858667	4.9237763342388	4.94470354162318	5.00628573143878	5.12101078134078	5.38897222190275	5.6347653624464	4.89532299768835	4.83775915443832	4.95706447348386	5.03562203707197	5.15951103322186	5.37398327628182	5.67191574623387
Eif6	4.30387343163419	4.247117008725	4.29462188495746	4.41866448288706	4.74098431319998	4.95120986902297	4.97482716923983	4.26960239389209	4.44149855133402	4.24549483688913	4.43484291226121	4.74286398360161	4.86086638228041	4.98431573265797
Elac2	-0.111250935520663	0.542237399836571	0.418413989151394	0.378290563078427	0.40147199811051	0.473210640133298	0.62247819155591	-0.0548320884025338	0.356498518065692	0.360362809710833	0.415258071523432	0.488277742318531	0.456020050135982	0.488921283408143
Emb	2.1918470830594	2.50073232575472	2.71479650807331	2.72766723466039	2.93951525462273	2.96292720027455	3.01739419571343	2.14006080013582	2.5374170649777	2.6248089143884	2.8178387161191	2.83277518324594	2.90151144200089	2.95367143887654
Eml2	2.23090644199502	2.19390066937861	2.30269105194806	2.31153500683299	2.3424503391047	2.37069085035305	2.46428156190721	2.24409690169717	2.22605456536383	2.31218821764042	2.31715549861807	2.35664877674879	2.40206216046462	2.38047376304753
Endog	0.676731341197658	0.759671366161852	0.69267850009856	0.73354479746341	0.709137002318345	0.797153701125752	0.789213465464703	0.749307702052653	0.621439393613621	0.651791344627336	0.851224503363221	0.725903721515488	0.769477197657486	0.734886513577163
Eno1;Gm5506;AK180697	6.77295792892841	6.78946882691603	6.69307337354265	6.77221178635075	6.87660177947112	6.88602405634212	6.91870199127577	6.80373382535675	6.70145673645897	6.74583218505403	6.76662363775629	6.84631333480995	6.93843088331186	6.80044219493086
Ensa	2.11334265421805	2.21923175320025	2.14319332213722	2.50024563889848	2.68128887603056	3.09276789155531	3.41585199787791	2.1117504845583	2.092675744172	2.19991474420236	2.34585016230141	2.73918992877204	3.13308045256449	3.39343139041604
Erh	4.72086179077395	4.76753996140805	4.81252959747927	4.84763437613567	4.85701393386499	4.81173475367452	4.79642656311978	4.67158027537934	4.84896463304083	4.75438059924539	4.87572466590383	4.84144701558205	4.81898252144437	4.86486714631304
Erlin2	2.97953609281784	3.04978650616908	2.98429484795936	2.92799853424604	3.03918969397252	2.98206460206686	3.01589859584001	2.91363283861443	2.95901444145895	3.09035379731354	3.04425061939362	3.04664620921536	3.04283967902149	3.01578585868842
Erp29	3.45981143499371	3.70119834084506	3.92112277472971	3.82292686493713	3.88119346491727	3.87344190168391	3.93923864687087	3.56982017266456	3.86189475483567	3.77778500097413	3.86745704489263	3.82152914211655	3.87535199031357	3.92377807720223
Erp44	3.54356509642693	3.61601725606646	3.52131702434271	3.59217153646674	3.6390456135647	3.67818889882166	3.88435971799696	3.49239702576977	3.57745473525381	3.51287001682662	3.60123948364358	3.66622237763095	3.65966409429374	3.87232189114893
Esyt1	3.82184085031008	3.87208976834709	3.90371485897416	3.97425212177366	3.96407106688499	4.17882962906677	4.23200772318168	3.78557321476362	3.89915702214076	3.9916734836474	3.95168720172359	4.13749240209957	4.06025191062609	4.31055106144961
Etf1	2.02931952583512	2.12533417918262	2.00795345961638	2.10798527610433	2.30978008441166	2.55403419211742	2.66882967121384	1.94348365998573	2.00115722416458	2.05639238204267	2.07236629500499	2.31002992716548	2.57079907267285	2.69728252795592
Etfdh	1.5767310733034	1.83935387336203	1.84878781486513	1.88997291966086	1.95472387790292	1.99277424494932	2.0124979302118	1.49789842112956	1.93272768371365	1.82838062148624	1.80644841815874	1.88005717839539	1.87215295189733	1.97767962774794
Etv6	-0.710024692182359	-0.80311412406877	-0.754146752662015	-0.233949797364607	0.193516566331811	0.477348891646642	0.538193820195751	-1.06575525964913	-1.0074201285783	-0.895294276406465	-0.297037486392006	-0.0290551728502491	0.377934726379355	0.660138144194505
Evi2b	1.09737547212832	1.07244041208403	1.14148056818752	1.13380911806488	1.25750418123995	1.20418289441218	1.30372338509382	1.06335952338448	1.03367533662377	1.15239495555617	1.15794096732303	1.14662939250363	1.29608488155262	1.19772252389261
Ewsr1	2.43461144662979	2.43840832491954	2.6786118552225	2.78940037402463	2.83405133465902	2.85408300597346	2.95595108896433	2.4198400451402	2.46047711860972	2.54598103218844	2.68217418965927	2.84268752930625	2.81232038356303	2.95700468702244
Exosc9	0.788150835049876	0.728357204457569	0.758889216308814	0.773642682075057	0.890158719534201	0.941593289229342	0.997677488770384	0.660283450810739	0.705145148601533	0.768172218047186	0.859000224705508	0.89061005748494	0.993061342198641	0.965480781653901
Ezr	3.76750973387757	3.64735863377169	3.77040101045873	3.74689754844489	3.91799154380849	3.98547033037591	4.0024359766156	3.76147959651867	3.79192465733431	3.68697736498238	3.89756145417659	3.89449588899082	3.89151632007084	4.04106577297477
F10	0.939426091600294	1.26044756919251	1.45062138705668	1.79871790044717	2.01552360537619	2.42447727250621	2.57414070144881	0.969760826367296	1.26252326206576	1.55815976054878	1.87560877185418	2.0873441486655	2.43970839786955	2.6649531054578
F8a	0.023084686064661	0.431760242978855	0.571404343992175	0.483280021341434	0.574402453003874	0.543418028315059	0.647474988159828	0.0115132202214863	0.413700749476138	0.327157912530093	0.500042783843637	0.511730001216421	0.562556608172909	0.600850765068948
FKBP12-T1;Fkbp1a	5.12807222045086	5.40380731552671	5.51655056215992	5.54369018711783	5.50459600611581	5.68432695839344	5.69501227254764	5.19737886165717	5.26560581536291	5.62071830846837	5.65271955125514	5.5733562895228	5.76630509577595	5.78540288500198
Fabp5	6.75112541272685	6.77997685812247	6.92674441029271	7.031165464237	7.29765282281215	7.30647551674695	7.42789279047453	6.7246769594326	6.81447688345444	6.9249851702139	7.10568068199939	7.22899336767845	7.36112909884942	7.45183481745789
Fadd	0.131568302018802	0.886484829287576	0.960603733462337	0.974376873554328	0.970911326604336	1.09680780351757	1.25706054213224	0.100262055924503	1.02407518858536	0.910206080260877	1.07906699891811	1.06390352238531	1.16518550427712	0.993946650749037
Fam105b	-0.435411444072689	0.0101421092455335	-0.0249563694500134	0.280107599640212	0.327074707652287	0.610463699780798	0.793326979490155	-0.428665776111233	-0.195917892231831	-0.0451169424011985	0.215888115062256	0.357638863792465	0.547934557187715	0.698145041060402
Fam107b	0.782386880738923	0.91403589608436	1.11015394136667	1.52722920655178	1.79172088908365	2.08495628620465	2.13783920978629	1.07047905538321	1.11604047882118	1.41727512236908	1.78447646952166	1.86525996495176	2.02503106647047	2.31366709450525
Fam129b	3.27498671110603	3.30015509060851	3.42239759675208	3.50136883177906	3.85846567052501	4.22600463669126	4.4064646249347	3.15137501603227	3.1670384992973	3.33162538487122	3.41080888457911	3.74811222491259	4.23894352975971	4.27419456520676
Fam136a	2.79172192513559	2.77657079879729	2.93969523157836	2.79140455180832	2.83395250690452	3.09043823150444	3.27767955298778	2.89147228658903	2.89170648035819	2.84557005073165	2.89696669702575	2.87499076480973	3.10919366515594	3.21471983358974
Fam162a	2.06544324404757	2.10527771790149	2.17545335447995	2.08531430768102	2.19616639923149	2.17662684964545	2.18293943870935	2.16949264002709	2.10474385117084	2.10293266081078	2.13241885533282	2.25519019228595	2.09386096888819	2.22960991190834
Fam177a	1.54174341829722	1.559822946232	1.47984827777134	2.22558737039401	2.67534512473486	2.89930567577377	2.93481962432844	1.57036824026488	1.58914289617606	1.64647541518621	2.22689275897489	2.64047243903987	2.71413600883204	3.0195697530088
Fam192a	1.10050673055061	1.25754283270181	1.28584631402348	1.31701421731036	1.56257172857666	1.91445813253814	1.99759442512457	1.18838125133141	1.16165243912027	1.25314711990254	1.35855066987422	1.57406336437406	1.80955976473304	2.13618647035262
Fam195b	1.95717998179284	1.97305838571252	2.00448446381237	1.98488743391057	2.08435433607158	2.37075411120363	2.64821506093514	1.94843719159555	1.9833393991089	2.00459803507409	2.07810831796415	2.02002095331612	2.29855533045404	2.67114435208242
Fam49b	3.54203797562546	3.52322791689977	3.74602399423105	3.71874254738397	3.82606844196828	3.72389392972754	4.03480212868984	3.57332545243119	3.52100039899995	3.69727790134955	3.72481583988479	3.71027947224481	3.861570257421	4.00576187779776
Fam50a	1.0072694123846	1.13729561011573	1.31063789654548	1.48538191775618	1.52368268350255	1.55915090688886	1.68533427096461	0.965306480257492	1.15301271947451	1.23200458698453	1.55617356913632	1.57397527118625	1.5195851079669	1.63775632641351
Fam54b	0.492144465384089	0.955506147200733	0.896630205755519	0.943924455603593	0.874258764358166	1.2292929893668	1.4983296566358	0.566331381949694	0.973633815355652	0.911388957376421	1.04634158382953	1.08014085482597	1.33832878912803	1.63699300439991
Fam63a	1.89261704180672	2.52256091595467	2.62531605262647	2.69971078670312	2.5959242825592	2.60468678670083	2.6205096640529	1.9117656349576	2.61958917052453	2.64596702361442	2.61411184487989	2.59946400958948	2.66210733253379	2.64164995697839
Farsb	2.24807514536081	2.3695110680397	2.40754251041076	2.29583090685593	2.41891664716822	2.48345319968478	2.42589317135685	2.30086810931047	2.47340804502148	2.39241353282661	2.37454423119822	2.48591927821334	2.47045160110233	2.40202917321999
Fblim1	2.20571009896002	2.25152438471675	2.27762442670969	2.33248499940986	2.3103675476867	2.31596512294927	2.39952610938652	2.29555641557755	2.23565370195807	2.23809831500025	2.34402140948713	2.21731320350403	2.26295498133245	2.29136854794831
Fcer1g	5.52722829892694	5.51806893592034	5.52258988456386	5.77137561380957	6.19375155618911	6.63504860233657	7.02102716269613	5.4594881657869	5.45994196788128	5.51340993227853	5.76965037333914	6.31180555853507	6.71024957581376	6.92543383702093
Fcgr2b	1.01472069073013	1.56770601476177	2.18373895906181	2.69767563891309	2.92332966367943	3.34637856674208	3.53903236084579	0.557974576362076	1.17418786364751	2.04773844413321	2.67226016479124	2.92952172622798	3.30356156205024	3.51808332637158
Fgd3	0.339785935605715	0.871388997561268	0.993336443622244	1.05685318671438	1.15397622878171	1.28450838717151	1.39787657373254	0.417326657279809	0.886323777707051	0.993991125574934	1.06243427529323	1.07786792423207	1.35008709587848	1.41587385701474
Fh1	2.66547367576095	2.67919123411697	2.75963213208872	2.81703911316524	2.71067819553242	2.71055290939959	2.67701082091297	2.57507545374356	2.76283444638705	2.73559766807828	2.63529964146262	2.75446789550542	2.69179478911988	2.74673907343254
Filip1l	-0.543341000582125	-0.28198567558184	0.00760556746703794	0.39128082082476	0.651139824110397	0.936637917691218	1.21479453103522	-0.479464316890323	-0.232215719257374	-0.145743126265693	0.333273700687493	0.667393679297662	0.885382432808554	1.13926497635163
Fkbp15	1.44852268937898	1.47328017716305	1.51470958500447	1.50404054119822	1.64962630325969	1.92418054554642	2.05130304011673	1.45190745977938	1.47614013710213	1.56597759751893	1.54554304538892	1.75404314046346	1.90813046607936	2.0914296409026
Fkbp8	2.38144086619667	2.51176143702777	2.34763293165062	2.54987815625501	2.4911003320323	2.52205672119103	2.8788427708557	2.37407680932983	2.47659652136738	2.49361306756958	2.48542895757644	2.57579627275789	2.55820480071918	2.88435888204527
Flii	2.46495528255953	2.62543742456465	2.63380665065987	2.59527797509875	2.58192479647996	2.71408743933641	2.80033883178491	2.40721470342099	2.5432015469812	2.52734833656182	2.5719514232018	2.68141691319464	2.6865576152176	2.89096820949789
Flna	4.40422115058036	4.45531505199349	4.53866697682695	4.56110420166423	4.79924288892494	4.87395798247493	5.10741537576266	4.45710402284224	4.40299971518553	4.51579620237382	4.55367712470438	4.75809040207615	4.86237876780205	5.02664001262293
Flnb	1.0283976963127	0.984056729908267	1.05273489848673	1.07014362525023	1.32499098899819	1.75374057000185	2.02315999103804	0.846246330981448	0.773219559064538	0.857095053867907	1.11553704546307	1.22062399192318	1.70081806465437	2.07890869267779
Fnbp4	-0.211595717463071	0.130322840765734	0.448784842920282	0.530014112364773	0.654356518407432	0.69619565236612	0.826453647806879	-0.374503182418758	0.161602496608556	0.55291454719068	0.609577989110633	0.577954260816472	0.711770515575602	0.812182497721035
Frmd8	1.7687310974243	1.98468594166453	2.0263325841686	2.06125813548208	2.03799712078469	2.12813246364834	2.4154804907295	1.88412417056831	2.00326862538429	2.02727324541157	1.96326451888495	2.03399590097184	2.14910665214273	2.39267804907121
Fscn1	2.64992998596382	2.80677715647393	3.04652971519054	3.3197473864895	3.65152892539645	4.15498142836647	4.34967486422449	2.75801622267348	2.82330092649898	2.96344612638061	3.21210775742445	3.62740340248181	4.0575364030506	4.24918956399003
Fth1	2.71159325356229	2.98797818570751	3.72314786651207	4.00522692073501	4.18516517772384	4.5599618176792	4.62494825057885	2.57850644272015	3.02657944756589	3.69481238203756	4.05498718604006	4.18659524970823	4.45416113642171	4.51774834624682
Ftsjd2	0.444382179660208	0.499292545176097	0.433249420210084	0.825456945634932	1.04755396275057	1.32125884174891	1.53815211477844	0.219311990954521	0.382604416230651	0.426318514639456	0.731857030564549	1.07549475965362	1.32935278491875	1.41470675824421
Fus;Gm10167;AK134717	3.24194822955293	3.32593923085575	3.290747487931	3.28730945237447	3.40429887445796	3.6233136189188	3.70131008386393	3.0736223563915	3.37942541283624	3.32074138954603	3.34807939782738	3.35580235717022	3.66597357897844	3.69667245598939
G3BP;G3bp1	3.49662262472932	3.67029769476786	3.71224039738502	3.75646854779317	3.99323656583269	4.20063611589753	4.29669680041274	3.55069675022407	3.69157947913937	3.67206602050454	3.6431913161424	3.92230798335773	4.19658993149122	4.21538405077237
G3bp2	2.65062731553242	2.82811973652996	2.86005880469265	2.8956984424464	3.04040383844011	3.33723905168164	3.59379864458711	2.60948039002148	2.93888207768631	2.81604848612786	2.88453083485825	2.96867219044337	3.44597947052634	3.545831373197
Gak	1.71240410312154	1.74579101666312	1.78242589203017	1.92919566829114	1.86784091394821	2.0918730477486	2.27380065712793	1.81819839343022	1.75153693075796	1.83618026483988	1.98642500092789	1.99184210280987	2.12315234155737	2.35847091596533
Gale	1.13224572863211	1.20739793367484	1.27241341876466	1.25771449360066	1.43303213433736	1.42051546510649	1.48135425432213	1.11233782548704	1.14867496199878	1.19199460357124	1.37404717490282	1.31188334332093	1.45677959752438	1.61259242672562
Galm	2.0634415840367	2.20808977359307	2.6924871661886	2.92173050329479	2.80800268413133	2.8189666949108	2.8626891883903	2.11153769735045	2.28329439186257	2.81605547228379	2.79180070981821	2.83640481927883	2.84079764299748	3.03284227047113
Gapdh	7.01560608279318	7.06106084053147	7.06140665961022	7.10379138235994	7.17262650693051	7.24447145649942	7.28430449141966	6.93108826924611	6.95592255815077	6.97367647131817	7.07827320332197	7.11768793643046	7.19396611886267	7.27860090747582
Gart	2.82647274962946	2.8775303419804	2.81661425016701	2.94297006459396	2.85021766442656	2.87127951053702	2.86595580336176	2.78973738234105	2.83367106583534	2.85695596880229	2.83473799561172	2.95582075964401	2.96879084487904	2.9220830186309
Gas7	2.77980705656244	3.00851146621166	2.93978458599033	3.11046865727313	3.41515280497995	3.60620196389727	3.75719729853559	2.81465407703208	2.99695855774094	2.91441693250295	3.15141170893311	3.30870379338631	3.67105580387739	3.90250970774903
Gatad2a	1.74168285470538	1.74053191921894	1.76411125166835	1.81110842247565	2.15965030023443	2.55308299473296	2.7198801401507	1.66468302006646	1.71049234591595	1.69464234091499	1.82192647554188	2.2021415714878	2.53650579767991	2.67218746778385
Gba	2.87174518395478	2.86451800096165	2.91989212377982	2.96561714590958	2.94696322634487	3.17432332135228	3.13091092846321	2.90958452270643	2.89283820629307	2.99026812004601	2.98404095173376	3.01077301876823	3.14383453605601	3.11537609317051
Gbas	2.43216919889066	2.74136669243401	2.58461400051686	2.79217689025228	2.76423027392962	2.75693218827319	2.73062550995315	2.35239788077092	2.62041419560299	2.79743047645063	2.7725079956744	2.65600381310554	2.70897962905938	2.79750759134057
Gbp2	3.66109756519473	3.79106093461793	3.77968508318007	3.92433887027542	4.54446893655603	5.17000830322957	5.63962801684886	3.5221762565155	3.69243723219892	3.73239575931349	3.84260925806596	4.51898264589171	5.27279804288742	5.51824965671621
Gbp5;Gbp1	3.33671491581804	3.42547218088324	3.54160225866974	3.79688181650447	4.63095995634707	5.18064662608741	5.33498256880185	3.3112545909195	3.3717238847274	3.52312230795858	3.96056816439591	4.68453933961897	5.20653027320112	5.42177698227707
Gcdh	0.122365039412817	0.263727802278144	0.10549612630117	0.217972003851792	0.308120659647453	0.28738049964947	0.3373615667058	0.325869277215464	0.14171352986909	0.235542488365235	0.274032599396894	0.358191265028177	0.352189544522969	0.38761835118955
Gda	3.37623670878447	3.50845339246126	3.409768635482	3.51719387445368	3.59792757183834	3.62004504723001	3.6432619053612	3.40934629693055	3.47917535693569	3.48269146861745	3.57609865621941	3.59068590421171	3.66211464037578	3.57529691028229
Gdi1	1.6632832410285	1.64289606827204	1.8049792166778	1.93706152764443	1.93433592079193	2.04291352287385	2.25060017903864	1.73540492483427	1.81249418151454	1.84786797064442	1.88494926771643	1.965797037854	2.06771223175606	2.24301319423435
Gga2;mKIAA1080	0.895395765599413	0.833081013682961	0.867972126184373	1.01522465089079	1.06017152332283	1.22913315536506	1.55862605489143	0.853021478346529	1.01446215077547	0.874866912002513	1.04628308808102	1.10454149201484	1.30902269947723	1.56252845538363
Ggct	-0.0571080484628321	-0.0760127522713497	-0.106026602071298	-0.0229383167186412	0.301598292329316	0.645918608694168	0.875237567927545	-0.432004871916121	-0.363658480869813	-0.350347010601813	-0.146922976924835	0.0733757755416321	0.549255426581441	0.836199039776643
Gla	2.2073140162717	2.43644327406859	2.42040854443098	2.50993715424057	2.63209009384197	2.78185014098797	2.75077177693652	2.12121334566828	2.38805550304529	2.39017148982986	2.54642957946249	2.55885526934932	2.71247221067834	2.79923828969572
Glrx	5.09505978240483	5.06729523137563	5.0754720670584	5.04126819000291	5.24809613136155	5.29861715681784	5.55450520723028	5.03060506710747	5.15638321998528	5.05752080079376	5.22369695377489	5.22879881025494	5.30511314026384	5.60485453023705
Glt25d1;AK135643	2.35342673321278	2.57831023955885	2.53660404354973	2.57064688739051	2.56195260175446	2.693393454522	2.66368342499175	2.31723068851414	2.54466651356998	2.58007086642276	2.6634898284364	2.58034989489824	2.68645030720767	2.61275553923214
Gltp	1.60171258911335	1.57129987071984	1.60555863629225	1.60716482742302	1.61038248132819	1.8220108144155	1.98691889789808	1.49271509473919	1.57347376558265	1.61522460973054	1.59503699244949	1.73014371158233	1.85497229427932	2.00581257994905
Glud1	4.10365757446463	4.24989642569906	4.29114772094619	4.41833340498574	4.55325238246543	4.62926258941283	4.71854646957256	4.09367840806288	4.2262181995849	4.30721071686643	4.46934299619998	4.45539141194408	4.60552194588064	4.78863374606776
Glul	1.58431000987573	1.82170421453387	2.19863479101967	2.31226292508537	2.3716068476713	2.41798053716812	2.60182238455443	1.48314520538353	1.69673436486839	2.17596906680149	2.21488758575029	2.35208649531935	2.44067502211423	2.48002554027458
Gm10094	2.65399177191277	2.72339576238914	2.56166499583279	2.88526545514348	2.9883421673885	3.18440636970393	3.51610169419909	2.68320785694319	2.58352083870265	2.70651834651939	2.92753021050938	3.02510102808212	3.33788618280862	3.48444101287582
Gm10653;Rps2	4.53385410887955	4.57354847937655	4.47642281318083	4.56228598461002	4.66331605601232	5.0050895252522	5.03062095869024	4.58089563331102	4.61474067489893	4.54127003730636	4.51257867457202	4.63708800114562	5.0136841091125	5.09541050781618
Gm3258;Supt4h1	0.0159990383674501	0.523429519682461	1.17595742571986	1.1204860687956	1.34887006773279	1.4400648127971	1.47333324205779	-0.0492523090979559	0.44428116412358	1.1902100243072	1.20677759827818	1.2823099915899	1.23900401536445	1.39093745802728
Gm5483	1.92535550480281	2.0889181802936	2.20752317223917	2.28936449803134	2.50774601999103	2.74075872381932	2.88930016778686	1.78274965343421	1.95963618028279	2.15167024827294	2.22824957478395	2.38420395731222	2.66233397087348	2.85127090791356
Gmds	1.34610725984837	1.60235164306169	1.58519377827791	1.64559845038762	1.59822732373423	1.69558684835817	1.70624104963429	1.34975874227089	1.57241604709335	1.70314380059192	1.67066943510483	1.60296560925868	1.58689779026324	1.63075735378928
Gmfg	4.60848931931897	4.75282789527447	4.77372755339919	4.90652467343752	4.83208708335842	5.12068111520107	5.0598495881878	4.64712392786431	4.66299860352043	4.70403608143618	4.81704976844917	4.89951280937737	4.98412121926229	5.10965247340068
Gmppb	3.08566602823963	3.13880690970432	3.09457608254658	3.17756282146556	3.10883393604383	3.62614969417431	3.70208593745814	3.03646386005445	3.13219742886536	3.11984355861472	3.17318562079238	3.27530101826273	3.57969382779872	3.68295285628436
Gmps	2.28125754294497	2.27059345999546	2.25418430903247	2.25903203813298	2.21472168981272	2.30794916368837	2.40189313580944	2.28983248604029	2.2492430588673	2.29996373228451	2.20223599916245	2.30593752562328	2.35575858397569	2.30934936923813
Gna13	1.08424872813244	1.0663260021015	1.04706729530617	1.05313291995943	1.11767781286802	1.44153337570909	1.36992181430741	0.958491851860027	1.05562858117625	0.973809667573152	1.05463141401698	1.19159127930387	1.29792837171739	1.52365312145906
Gnai3	0.34501477620826	0.55161429267888	0.818115196757034	1.48193333607733	1.76847916346525	1.82930695987525	2.04271116329338	0.128732897486219	0.484185683860282	0.800061527103749	1.37390893682412	1.80565245517501	1.92518126289757	2.03383134591592
Gnaq	0.0778759400264669	0.290253331235491	0.520257767926564	0.723369635159757	0.976615710691933	1.21953054684215	1.38964016944818	-0.0604366681402144	0.163206625112194	0.432443896288311	0.635226071302638	0.903210909801352	1.10809793942588	1.30174151904893
Gnb1	3.94359862189155	4.04530249008512	3.97499810383066	4.19675687505788	4.40335046499659	4.63678817951628	4.70557532160239	3.95089922377504	4.03784789623585	4.0913129263423	4.0902897395725	4.39958602617017	4.57919729441908	4.74268205945849
Gng12	4.18747416303652	4.7608626467406	4.74770689602721	4.72621152705325	4.66293592979906	4.7715914786224	4.98552062117532	4.33257498214547	4.70508081858844	4.79081398786147	4.76411764927094	4.75617835656336	4.80598516505133	5.04822562010032
Gng2	2.20813501703348	2.5000403420477	3.0268376534458	3.29934428927285	3.36501468839728	3.31729752864248	3.37034693152042	2.50733148891378	2.81533216456262	3.10619739128589	3.43671594290489	3.55248731566597	3.49764352293599	3.39943959360844
Gpd1l	1.87027890509841	1.87242506361519	1.93601018644338	2.02805246871755	1.99350652644612	2.06158740710341	2.06104695032533	1.94034500975548	1.86692615250863	1.93876096654793	2.01137754941523	2.05044665731367	1.99332155597698	2.12990690443842
Gpd2	3.10306872445639	3.19636048613236	3.06704919601866	3.18893245788183	3.18718482616113	3.60372965534705	3.80757571614988	3.13387708998856	3.07720361947875	3.07749956425645	3.22553960815484	3.1882010697556	3.53325893043243	3.86119957752354
Gpi1	5.24564777995163	5.27920684627931	5.39018948028318	5.34786448251057	5.42624534379894	5.41194331954235	5.41722614355736	5.32017846940257	5.20313847036368	5.22160193999067	5.27630356894293	5.40209160086408	5.3453968382552	5.4899198520584
Gpsm3	3.3027978577984	3.33283150803265	3.31010197165174	3.4331061023989	3.61932874591059	3.68619026769263	3.7316600509566	3.32906771425188	3.25334582627413	3.29036785611126	3.40632119829753	3.66513019001067	3.64548065428685	3.7027890047401
Grb2	3.55996702771177	3.61633350577873	3.83377377500749	3.84255227078502	3.96038242011245	4.19478197556552	4.31151855500046	3.58645292040206	3.63483716911386	3.839492439921	3.83300536764014	3.99724778858346	4.14786588977794	4.18935669533537
Grn	3.80723130274229	3.99663767944108	4.24863478492031	4.48640690986481	4.59718191621082	4.75354449868435	4.90387924089605	3.75344771070062	4.00318716311259	4.24369227223703	4.32944645650953	4.56110537622282	4.74662829777797	4.82244891079529
Gsdmd	2.98503104952638	3.02660325910114	3.03914523014887	3.08231588947568	3.26550290850069	3.43001800762668	3.8103122638819	3.08961979526001	3.14181360318622	3.08040326969639	3.20308945897319	3.26808626390139	3.5885888762051	3.78850573150615
Gsk3b	1.4756038028448	1.41978482187468	1.46725267008857	1.59243865463803	1.56955729697826	2.02426336679417	2.37392885820552	1.49410994748266	1.37131133230703	1.47417862378137	1.4922281181971	1.62701023355902	2.05389699516699	2.31064628947504
Gspt1	2.91266997984253	2.9693525738798	2.94273637036545	3.09670577047018	3.26578723201988	3.3345990526791	3.45509995816428	2.96090990422394	3.00611045726194	2.91748211983027	3.14425143069513	3.12550793523306	3.32632433176501	3.50167653575332
Gsr	3.1820835269265	3.25266603833831	3.2660169198892	3.25801171882777	3.34606254751007	3.30303294884464	3.5735860363704	3.15944012241806	3.22422314748284	3.18813914450475	3.31929354618059	3.28089192199626	3.28014197439509	3.40351679417632
Gsto1	4.02211024698247	3.9758872751722	4.05879952644935	4.02949617208674	4.20297159842889	4.38398582335136	4.6093372375379	4.01030284785093	3.99935717030443	4.10055056760924	4.11251723969897	4.16280535696432	4.47680879418036	4.52463656793271
Gstp1	3.45450348834975	3.43952715444825	3.50617723848171	3.6864891381605	3.75624388700519	3.77493437860244	3.86003534785274	3.51096159948779	3.42580911832525	3.42167090085023	3.59468149007185	3.73624732130136	3.75500865887154	3.89483752577098
Gtf2f2	2.52918037300756	2.77771179848352	2.71113856192856	2.75182738759496	2.81315949728886	2.81619720395993	2.86388262951131	2.57044280327146	2.7997701984911	2.7309719632257	2.76313399450749	2.75388648531636	2.74357275925394	2.89110709028201
Gtpbp4	-0.328913047697157	0.0254181503326442	0.417861837119404	0.572153286865482	0.604738060575216	0.634623237426275	0.607129531132418	-0.513667091396535	0.0115960952983192	0.417568055221696	0.438975679375593	0.466443374725075	0.490294434943831	0.602533674578994
Gyk	0.613286749515558	0.802086898014779	0.893621357662223	1.26706909973018	1.40487655827587	1.56974662378921	1.83145305531186	0.798113688123738	0.776315780626366	0.879260843416478	1.25462736407015	1.41647085779322	1.65560438330993	1.9078509465446
H2-Ke6	2.114193317493	2.22766877131557	2.24105238504054	2.26442281204536	2.37965598065346	2.25405580112135	2.40396658083356	2.11467592372936	2.21476375972905	2.20948895747963	2.24081437133056	2.2664889411388	2.30110151015876	2.35026358497315
H2afy	3.88015592709249	4.07925691905947	4.03564715252097	3.97803064205847	4.06208385134652	4.10959877950042	4.22246988801959	4.00641538168402	4.08074585778911	4.07756003188034	4.0249068594367	4.0872674563584	4.18669399307433	4.2323324164537
H6pd	0.0736439307419001	0.161929489661464	0.232332327833915	0.354150580163583	0.273997441726395	0.355781327864912	0.57731927695611	0.145329184354392	0.121916244124845	0.244544105018661	0.334512371127878	0.332271217046055	0.341560612260776	0.553757383083442
Hacl1	-0.309887498391631	-0.364888218007331	-0.314374648079111	-0.267647828721019	-0.2084442622198	-0.273571481164931	-0.300605999672912	-0.31516288820017	-0.374794247662613	-0.362336764318823	-0.331539477377183	-0.318701991508052	-0.2810831435287	-0.354496478118062
Hadhb	2.9038280777297	2.98333184509884	3.01137368390953	3.24015884517923	3.11829008649213	3.19942283113495	3.13892534238767	2.94391261854908	2.99993019803268	3.01742989927484	3.12321152449226	3.08429814699412	3.18212277822199	3.14659204056923
Hars	2.76551124664727	2.93200176885678	2.91664113063984	3.07398225925375	2.94951927357197	2.96765101987433	2.91014778820904	2.81154779788444	2.97163195670374	3.05185181239146	2.98787545097855	2.97679641459703	3.0116881051168	2.88147320756134
Hcfc1	1.97832415396545	1.85624587888281	1.84410810620235	1.98291319014816	1.99222567055314	2.06335283160735	2.109868472233	1.86093915297345	1.97582010888455	1.95144458683578	1.96986671897911	1.97613614120326	2.01391800349955	2.11475083470982
