Gene Group	R1 LPS 0h	R1 LPS 01h	R1 LPS 02h	R1 LPS 04h	R1 LPS 06h	R1 LPS 09h	R1 LPS 12h	R2 LPS 0h	R2 LPS 01h	R2 LPS 02h	R2 LPS 04h	R2 LPS 06h	R2 LPS 09h	R2 LPS 12h
Ap3s1	187.673447	114.6997438	180.6005671	159.3713679	190.5105448	201.2620569	196.6933991	114.3798522	133.6268417	125.2446838	111.1986739	161.5960608	114.5188413	150.6130426
0610011F06Rik	17.80596401	21.89932644	11.76483077	8.494997942	6.962427454	5.869337154	3.982347284	21.22158021	18.51880781	13.00892149	2.143163024	3.694695217	9.203623511	13.68493902
Mecr	27.77783435	24.46575754	24.2912705	26.31966603	12.51095507	12.63694646	11.95944338	21.16789457	29.61382937	18.7134044	20.5396085	7.739441623	15.385581	5.838724675
Ndufb10	397.8843064	426.8920088	328.1385834	283.4736811	197.3824488	171.0732931	154.1639536	601.9735553	381.5007236	428.9365936	378.3458667	228.6588147	299.5656306	212.0349363
Akr1e1	27.85888842	11.59747761	11.36772205	8.584654631	11.95167642	12.22178215	13.39681525	36.5345864	31.95790698	7.297651498	11.08010024	10.49549474	14.46635083	9.973911135
Ndufs3	170.0604233	159.9380349	147.9392751	139.9140292	148.7649912	146.5924525	167.0912916	111.3652071	106.0902639	134.1226302	115.9780655	163.3961778	150.0352557	130.855909
MRPL4;Mrpl4	116.2176989	93.33083815	78.33945787	83.13688549	57.36418022	65.25532031	75.513879	78.27831218	62.56827947	55.39167169	50.36978386	58.6763435	31.62133837	43.16242435
Fam82b;AK040948	14.20982029	8.160529886	5.296056957	3.20225022	4.000851129	3.881217811	6.372803216	8.511043929	6.901518123	5.120111037	6.603006257	3.043317537	4.284687136	4.345193526
Etfb	419.8070353	371.3971168	395.7973261	304.979642	227.7304541	139.1231549	123.6241626	516.1169087	325.5132494	375.3510877	356.0955155	231.5845189	216.096516	153.6566709
Gmpr	37.96386995	28.1656507	18.200916	9.472698912	2.460068137	3.37857993	5.339179623	59.32143059	9.531006483	16.05905843	8.811889788	4.742560785	8.480744592	3.004124578
Dtd1	6.737611023	10.57936991	4.605412805	12.39578026	7.61143526	5.184819115	3.741231036	10.30307209	7.720783223	4.879028549	10.71077647	16.14437499	5.731994584	3.654315782
Sacm1l	53.30278272	43.67143648	46.69803678	40.07287308	45.44431704	50.15492439	55.37762008	29.85044135	24.24680294	31.23032853	30.63395374	38.69575157	16.02516808	37.20867972
Rai14;mKIAA1334	31.49569837	40.268961	28.40420685	26.8279046	39.71493384	56.02544908	63.86768499	26.38116814	43.72087809	30.35290195	23.29657683	30.7120021	60.17321469	56.72298515
Cd274	157.0005891	351.6615894	660.3689326	813.8244089	936.4247733	975.5058413	1045.265175	155.5231483	607.7487827	659.273452	888.3957884	864.243135	891.579605	896.4468512
Lactb	108.463922	105.5827497	91.52547727	58.36396702	62.08990597	88.30223947	86.32111252	206.2088902	218.7551889	121.8138485	120.2973225	101.634215	184.0784502	209.7131709
Pycard	315.9724883	218.6191651	176.2908523	162.6843038	120.2388988	102.4959489	83.40687854	191.2567634	151.9945543	154.2148087	105.351895	141.5380577	77.74705698	79.00999462
Atp13a1	51.39508833	48.05757562	55.34192901	84.03723755	81.87665118	60.21078438	53.37841946	57.61695266	43.74845437	45.26319162	91.01277334	93.95261617	86.45434004	64.80614724
Arfgap1	31.50020163	26.92729658	24.76782647	25.45104544	21.33147319	19.26390531	27.47673159	25.72911722	32.47837604	29.77354625	17.03151155	18.63835392	12.22646913	21.67234903
Rp2h	121.2734827	101.2301731	81.48868645	49.71793901	57.414718	50.1114017	46.0610422	84.49594771	90.93997937	67.02170482	43.06792207	51.27043727	44.17612963	47.38593103
Ipo7	57.4363091	34.7645856	36.33300536	15.41916984	14.72101777	24.12261009	23.75180172	24.04656014	88.57263608	58.89655891	34.04249189	18.04713324	15.35832422	11.98927977
Acox3	92.11493383	65.89104718	54.06294046	37.00168656	32.15988623	48.25941021	70.11136568	52.18869295	68.84155518	56.58543893	24.2517084	30.5563018	27.09445063	43.3424295
Stard5	38.32590762	36.70953929	41.44436222	51.97071524	41.17724333	29.68667151	34.07120685	32.79289699	54.17944949	35.19107231	69.7403998	37.19451486	28.69061704	29.62809572
Upf1	44.9579724	34.4581242	28.3000384	26.66374942	25.95159678	27.05649101	34.51724365	49.90538548	50.12848377	35.92630132	29.92290931	38.78261872	44.7516077	37.85948837
Cpsf1	40.68209374	32.30658916	25.60275707	14.61522925	13.2506036	14.28989052	19.89796859	21.00133493	22.02190981	20.39935947	14.11126965	10.1739441	5.254360327	7.955848662
Hsd17b11	179.7943501	168.9355554	199.951453	249.0088208	349.2892127	362.9022897	304.0267251	172.4807504	107.378206	206.1657481	227.1108619	397.1696206	311.4465251	257.8408405
AK087295;Pik3ap1	54.32371828	68.10502669	87.22947624	111.2605085	93.33896386	121.7931815	114.5532037	34.21442788	43.72577773	44.14841426	55.98430513	63.1673281	75.25757051	54.97521231
Scyl1	44.10523295	42.93109814	37.10463207	27.00396782	24.49775889	27.56046183	40.0817168	46.76901304	77.41465602	17.27136768	31.84474858	24.34961893	31.1161892	34.37478293
Col4a3bp	42.49279638	32.82301932	37.43043782	27.06000604	32.79131382	29.76943672	34.74953715	36.0120774	50.09311132	40.12741918	36.64634269	32.61177411	30.30569019	29.13198363
Erap1	38.66282303	25.84040624	26.96866042	26.05516523	37.09255316	48.19314931	49.73369138	15.76382559	8.530440946	21.77299814	23.81731761	35.76325351	24.65371339	27.56904162
Vps35	176.8450927	135.2847703	132.0740746	81.37587683	88.29996099	100.501324	104.1353578	98.2528283	111.310564	94.39524344	69.09137241	58.08079604	58.97937004	52.00340127
Mrpl46	37.15718969	35.08027612	25.3643095	23.28893898	24.52576733	22.72381902	24.35160269	22.13974731	14.50557308	18.33669673	18.45449014	21.68217087	18.69895872	21.39293327
Tsc22d4	91.20473692	70.10099179	38.9511685	49.26116105	59.47192415	67.31818383	87.68162713	87.51389192	58.06316081	38.99151976	58.15257978	57.47526866	105.1624946	106.9900786
Ehd4	177.2113804	137.2331783	156.5198446	297.4443406	333.3444257	212.9961259	138.7450497	195.8591082	185.0607685	191.7716112	378.1474056	403.8937449	327.0351498	211.3155982
Mgea5;BC147260	86.89508946	117.0339647	90.4359854	76.79093255	77.24117907	62.40123584	81.6316679	94.68097601	187.3810332	109.9838994	68.0968783	66.00052119	95.7347289	100.7180774
Stx12	96.56401916	86.38387932	97.61982911	84.93429319	95.93857814	88.03843896	83.01185808	83.36851033	105.0609523	85.30396414	79.72007901	90.17475395	81.69208187	63.40049222
Tor3a	86.79498482	47.33285947	226.4308237	461.2935949	474.5218648	381.8728302	313.75655	82.22862456	59.80388247	205.5613034	419.6357736	498.1309531	328.5493862	302.1750403
Cars	38.59775215	31.00596501	25.61301307	19.30464822	21.40942663	26.78305654	39.72259099	35.85802173	78.15685109	27.85062718	23.61048476	31.68080237	52.79042231	47.28539426
Tfip11	27.40347047	16.35734252	14.07242902	15.15310951	14.47303565	15.41403298	19.35673658	12.2518262	11.80522859	11.22237756	8.463422341	9.162297985	5.943061316	10.72912493
Snap29	82.401219	52.88093478	67.33989286	54.31876265	52.98376007	63.35114467	60.8409127	48.3176283	52.78793493	43.8554421	39.0450449	46.78882214	35.43447442	49.77563689
Mesdc2	31.27786453	22.79838095	15.34845742	12.48014944	12.7809746	15.11393863	18.87772913	24.42626095	21.7656538	17.87080284	15.45476271	14.92099347	15.75753529	12.30747525
Wdr61	64.72410655	46.8879199	45.36450083	38.89884316	35.64285958	29.17180789	28.89377944	47.43970281	53.63329691	47.50355135	29.66694443	29.27205475	28.31318327	14.32587515
Lima1	48.66254216	60.5976936	34.86244676	15.67059895	10.04484309	14.25949515	17.94527735	50.71214172	73.801965	43.02425636	14.68667945	11.00362419	11.60704296	13.83647977
Gmfg	332.6033414	352.4698353	297.2539417	304.8656106	289.9116227	255.9478796	283.8122784	637.255224	400.2848897	332.0583109	357.3887449	358.3972388	448.5606972	421.2954678
Ndel1	79.10719686	93.60489891	92.80617019	67.84257851	67.3399635	76.97699195	80.85427605	48.62428583	86.51950664	73.58284426	42.24675973	42.87661811	38.65084842	50.78937457
Sept15	376.0307669	258.5333575	230.4804034	206.0775833	214.2964445	233.2150867	202.0390512	215.8008561	144.0217172	253.7013852	196.3371286	247.2603932	151.4776561	169.2252458
Plekha2	92.33884243	84.05467682	90.47475564	138.7082352	131.8804292	112.483209	124.5443252	102.3115117	106.3627671	69.77961985	144.2609221	117.2372442	120.2298587	116.589719
Zfp422	24.34691394	45.37175341	34.14819452	28.1262744	20.54440973	16.48192692	11.88598684	37.41232055	71.8024584	47.65427787	49.9258367	27.39678448	48.95657165	29.38529703
Ranbp2	39.10713928	50.46496344	75.2241039	79.768476	76.76494828	55.10770379	64.75902337	56.53615467	107.3990694	82.48287319	135.9288821	96.04329956	87.40702043	72.25475592
Ube4b;Ufd2	33.28121087	32.17582945	19.60839589	14.53539201	15.75973223	17.40397512	22.14062915	27.65517674	35.4674941	22.39967001	24.23214411	16.38286442	17.54845665	26.453193
Arhgef7	62.76911504	39.50596831	21.65537459	23.0519478	22.36783504	23.63518157	22.57492565	67.08401182	61.20466229	28.5082713	22.76888854	20.48835415	29.03175476	17.81913847
Inpp5d;Ship	101.0315434	85.38809238	32.29885654	8.514214148	14.33828887	26.80978141	48.52793633	90.13358784	74.06888604	34.88756334	9.865732922	14.03623142	29.68074722	39.96323976
Nek7	85.14964279	75.54655443	67.38686326	79.35821077	128.3000103	172.7014381	134.9085835	95.32963586	93.29103394	67.70625946	107.2822211	152.630442	205.6299684	134.2164992
Sdf2l1	287.6760753	178.5220561	155.5713884	108.9935095	109.2595762	156.0251683	124.7882647	152.2031978	89.66208419	134.1132833	93.3157782	119.2464627	78.63543433	89.20811176
Anp32b	621.6672972	633.9520501	623.4941912	274.590088	267.8992013	233.5416506	275.6028861	1307.766714	1827.212198	780.4663712	558.4935079	418.1004053	623.3032993	506.7812489
Pgpep1	40.86198529	25.79860106	24.031742	17.56975986	21.88279352	38.91714693	45.69861329	43.53771931	16.00693761	14.44591011	26.94450171	20.46669581	54.85012456	58.29822974
Dkc1	48.46511165	77.28370444	39.57858507	25.42529788	17.86025584	10.03704802	5.864889045	98.62217959	165.8604438	82.37761708	59.37179829	33.95063961	52.9195315	27.72752066
Ifi30	1134.409686	852.2162355	748.0895126	532.7903475	468.2884315	595.9589568	792.6033914	592.9684096	416.3530539	511.3656983	343.5791863	412.9504732	273.5109477	603.5760465
Pygl	237.7952144	160.2401447	167.796192	95.68411206	70.67848925	63.55467668	112.6875593	209.0733031	180.7808332	164.7011952	89.73765944	64.27853291	58.62461005	104.9538604
Dpp7	158.0317619	141.7162608	103.1712983	88.18031603	58.94844648	54.38018828	47.39620689	187.3624426	143.057544	128.0483142	65.09263168	62.2765851	74.22839758	65.73703773
Rnf114	84.01330736	50.91006996	175.2295277	236.9207793	306.7183245	358.0327584	375.947462	52.05049144	71.91796613	84.7721641	164.2289899	240.7026997	179.382759	211.2836374
Tm9sf3	113.658059	96.69571987	97.04289343	67.02694228	79.4737386	75.96751569	78.07351501	73.92268795	77.91010913	80.80261656	65.41159791	63.85920666	55.46654969	44.55733628
Tcirg1	674.753413	819.763669	1133.245171	933.5072391	837.8436153	838.7744187	900.2990309	702.0522561	1333.278266	1409.661874	1047.213926	761.2254204	909.1656194	836.6800328
Pik3cg	39.52595612	29.41815624	14.51090389	8.645050572	6.589876572	9.775735926	13.72517185	23.9512255	25.01238438	14.55728814	5.350077664	5.400328142	8.038110333	8.239463947
Ivd	57.45960284	40.65347537	32.96263718	21.28502492	14.73513102	17.18444918	28.62329456	39.87211893	47.59140549	30.06570389	10.72116012	9.93974266	11.27646756	17.97771616
Exosc9	71.29822689	67.0089705	66.33419242	58.94724313	55.41339011	43.28940893	44.81492895	67.69838886	88.72769541	62.99498115	57.49019974	63.93894652	61.53766784	44.24716966
Tmod3	92.83982747	90.05041339	108.581168	152.3571404	221.3528175	199.2402739	155.3185424	56.55760634	68.33210339	101.778725	111.3514686	200.884107	112.0082839	106.1081709
Rabggta	65.95350107	80.94183492	54.05469989	47.96782908	64.7046203	60.01464531	63.44874831	154.639793	118.4869908	107.2711821	94.80626479	86.00339939	193.7844434	186.8193156
Lztfl1	15.46133415	33.21526911	51.04774523	47.99383173	49.73252262	40.47397861	36.91736014	10.89308661	34.17772162	56.30327675	59.20128001	46.51374087	36.4714675	35.03311593
Robld3	437.2545805	422.3806508	363.8085039	337.9489597	328.6420032	202.5347393	211.8772336	767.8842016	523.6741884	527.7577362	464.2060881	412.590002	393.597077	320.3535645
Cwc15	223.0237266	218.7909181	248.694658	264.3335184	240.3294359	213.8357787	200.9169692	253.062368	301.5858532	263.208827	303.3882898	262.5540257	261.2131422	221.750432
Dync1h1	52.74330404	51.67844434	64.12307093	86.67313446	82.76642865	83.67929561	88.9701175	56.72333376	62.58881054	58.96528329	99.56966826	97.24956591	118.7084966	103.2853031
Isyna1	140.5376675	84.22740277	77.53808185	62.07849885	32.43928197	26.40197389	28.26623563	58.18440062	40.19753076	48.53493676	25.67728446	20.79382507	15.0886215	10.9719828
Nit2	25.54193355	14.90008238	19.29690162	11.9246781	21.69520303	21.76766235	19.15947694	7.3418005	7.702442113	11.35733493	12.02094784	12.65464021	11.4365685	12.15193796
Stk3	19.62340038	28.09114038	19.72671477	21.21466147	23.94826688	21.65252624	20.18261942	20.63715433	39.95586587	32.90087271	26.42991864	21.39049657	19.84887232	20.7825289
Stk4	76.58074207	89.71010724	100.0458338	125.7913517	137.9445526	118.3721009	96.6788555	115.4527266	163.3984542	105.1577718	169.1216501	154.1817173	247.5268019	148.8676001
Dmap1	19.64791086	16.31225872	18.31111561	21.71294811	27.34699343	17.90554954	18.9893168	29.85710086	22.85102901	12.37596785	16.97767544	25.34175871	13.55743728	24.69783346
Nqo2	36.69899195	21.41985837	16.77223616	11.14658216	8.931575039	8.541640413	7.62259863	24.04422104	25.63315718	15.34366519	11.98250622	9.173594012	6.085156455	6.475382007
Ngly1	31.34574067	27.02790026	26.4058243	15.68015086	15.575923	16.0439783	16.22598493	23.59902082	40.55890104	19.55197201	13.46673614	14.9699503	8.445877445	12.81511112
Galk1	32.90146663	29.60647304	19.57166794	16.17352312	10.85198012	10.28000487	23.95445456	58.74690528	36.07827363	20.72404878	20.46953282	14.68944344	13.62181286	23.78107566
Sphk2	42.1189645	24.48627616	20.57611745	31.18819571	44.07205741	45.29584882	53.1777287	30.93724339	33.5472474	22.09205299	26.49572017	42.57780605	44.97624184	48.3635304
Copb1	88.16471837	85.23648623	89.1497743	66.41501556	60.68767644	66.92567069	70.64943624	77.0233421	79.78018142	77.14274892	65.00117618	72.68074864	67.278327	62.23036166
Ccdc22	65.30808124	65.16399212	50.13914416	33.72106209	19.36963115	19.24588424	20.28683826	58.05401201	56.63178674	41.71800366	21.13508054	14.08980454	21.28133546	12.20895175
Praf2	66.750649	41.75945819	38.25422814	26.40542381	19.69053813	35.89295227	39.5756308	15.67997085	20.55843516	25.9844675	18.54016758	20.88418703	20.76674071	27.25630692
Nup50	31.75002523	34.16171732	27.92164847	24.19294402	27.30001457	27.02839833	36.10324456	29.75177544	39.10574163	31.19765245	20.6732895	29.13788441	26.4533463	32.64838727
Akr1a4	2036.46209	1872.260232	2160.465086	2917.984999	3732.390404	4706.599848	4759.91119	1767.464059	1339.595714	1900.442683	2298.436275	2951.935309	3671.04034	3985.400453
Ddx21	78.43025102	120.2214323	95.57147513	45.37512534	27.10029751	25.33165705	23.3435214	127.3898624	264.6423155	126.6847373	79.93299403	38.38810129	52.06073317	36.25025343
Ralb	128.080699	130.7644334	98.1919945	84.13578801	69.99214692	64.51094911	96.02414757	186.5036498	176.9437342	163.5784016	98.70748808	94.62591574	97.10624746	104.5712955
Eny2	29.6291386	41.00449736	36.79481931	23.02575279	25.58034562	23.32884827	18.4929951	34.9472805	50.97220316	37.42437214	29.12184384	19.10698099	24.8047989	20.70233912
Flii	109.6077675	78.257678	112.0521798	106.9029361	111.4179443	130.7405938	120.7656714	48.27847857	43.8928365	68.33118103	67.57322648	89.77017787	54.77624351	65.94199857
Ccdc86	45.50399005	70.68788144	77.99931583	108.32145	101.3741765	78.49968744	68.32375576	58.34375849	93.00454759	82.47366406	128.3576808	128.9680937	123.1010935	86.72395171
Ssna1	128.7821707	82.07238589	60.59388126	59.03374276	39.13471424	55.32306333	57.47739028	86.34044536	54.4508129	43.34907784	16.80315403	41.63940196	22.40579133	29.62515875
2010106G01Rik	114.33069	120.6647328	141.9937623	168.7715124	239.1095972	284.4971357	271.4892833	90.05493036	94.27780803	120.2150489	164.3900687	215.1451901	241.9538999	262.5336672
Rpl38	4421.609418	6851.954643	5276.163194	6304.10159	5113.852813	3912.657807	3367.064833	12248.75351	11278.77383	8655.897178	10683.93949	7428.87635	11859.84428	7522.258373
F8a	11.33975099	6.990283671	0.706492514	2.034815398	3.74502539	3.421800507	2.295610589	14.26036386	0	5.811874064	6.148396368	4.70434261	2.917493126	0.620216178
Sh3bgrl	503.2468597	442.9674294	562.944877	522.6104542	695.0204878	857.7591906	836.7539097	270.1587203	374.7150743	427.7848727	415.2606286	509.6681066	470.9653544	508.0145036
Psmg1	48.57869384	42.39273724	28.93161523	16.2361676	14.96266869	15.27555982	9.793029476	54.03200648	35.39453675	36.22188853	19.30060744	18.14234183	19.56200736	27.17495051
Sh3glb1;AK086477	137.7529896	147.6248363	166.6107326	197.9230155	239.6742967	263.4575882	254.0071102	147.5732678	139.1681234	179.2900463	209.6956631	228.5498536	281.9514616	244.2682587
Myg1	33.4172059	32.54826518	15.29728968	12.25529381	10.58319473	12.85101996	14.46592507	16.39078182	6.681342085	13.82626826	9.266556161	11.97007974	14.57884462	14.07377948
Uchl4;Uchl3	45.11094886	50.94824447	35.5359306	27.50565467	15.08775127	14.95173613	12.28714756	55.38570166	48.26701409	34.71019484	13.94614595	3.828312768	11.46536635	23.89947571
Iqgap1	303.9649973	504.5906438	491.768111	395.0495404	315.6865563	241.6170695	231.4598917	381.1646159	622.145368	479.2360278	389.357064	306.5132597	335.6453614	287.3663624
Mrpl39	80.30585936	90.51920262	85.40094143	52.72978328	41.59899868	37.91067732	50.62657828	62.79194931	72.60003878	85.65648612	26.86966621	50.64226948	17.27790189	39.76957361
Pole3	67.27849633	55.70967612	47.20721948	50.35932059	40.52264802	39.36678098	46.24049636	87.25063533	42.22263886	85.45885555	70.37586109	58.22837069	80.90490767	56.36494709
Hyou1	94.95578803	90.14995905	74.64253475	62.52444532	67.0841623	70.56209261	82.44745298	86.88315298	51.4060933	69.60167962	68.51512677	73.36729393	57.7335816	50.40930352
Adrm1	124.8148017	163.3974035	138.748031	110.2971774	107.7340762	86.1459477	90.4189843	166.4029958	185.0851222	181.0102765	103.6725334	123.8650404	131.8923389	139.7064817
Arl6ip1	381.8168187	367.087189	333.3299735	371.3216414	366.8744837	317.9308301	290.2857255	531.4322254	612.5841127	375.3530249	561.8767731	514.6213846	802.8920653	453.0389562
Nudt5	50.18087629	43.08260409	31.55206223	26.39182242	21.65706422	16.00179926	13.6699325	47.40121276	21.76972693	28.81994171	28.03343279	19.49738615	12.912338	19.6027744
Rqcd1	48.60349922	36.25337371	27.41745728	22.01423545	26.89960106	28.97172219	29.11337625	42.80399453	25.49550131	27.15546399	19.2237074	22.35767413	22.17456989	26.87208263
Fr1;Fmnl1	127.4380981	119.5398662	127.3022858	65.53233878	34.89327189	50.76229215	53.46791684	102.662867	95.24356421	115.8149052	55.06474117	30.08703189	43.98000888	51.06429424
Hmgn5	24.98459847	29.543741	39.45653525	26.64563987	31.06795826	21.82252955	27.37771373	56.04877524	111.0121739	58.71718319	76.95583083	68.56634231	63.48802772	67.47542461
Mpp6	93.04608541	76.02865804	77.39308192	57.90519421	49.720044	43.48092268	50.27242822	123.8634458	114.7171796	98.37738667	64.86039857	56.74658344	64.63077176	52.33604087
Sepx1	924.0876962	766.5819672	615.5939514	526.2832356	612.1002916	825.3143711	917.0847969	1009.618013	707.0211703	609.4148379	412.7998832	535.0972008	737.6701942	817.3639148
Scly	43.22465881	34.45138339	26.42302031	26.2815907	27.86112008	31.35943919	31.12840685	42.06206111	44.54038183	32.64346537	26.01150158	32.78784234	24.62518051	28.52990513
Sart3	31.14604942	38.05604323	32.94992564	37.56926227	32.93673188	29.0324122	29.18738357	61.80884071	80.79547478	33.91227887	64.78233484	46.87061126	69.45602543	51.90939656
Aldh9a1	115.9761569	74.75693261	70.92646142	35.92701615	26.90862112	21.12765081	23.62838504	88.2784947	74.4266954	69.24340689	52.80187958	21.16249033	18.43372812	26.12609399
Cd2ap;Mets1	22.95690695	33.01692939	18.47851484	16.69130792	24.98456135	16.56388419	16.01621324	46.4671858	92.56632993	33.63731685	37.7893771	36.77507366	53.24817234	29.58838042
Bag3	61.01984306	60.3902981	59.45651421	36.24375756	51.25896429	54.67458397	56.31710093	41.78415313	45.42009978	56.58534506	44.59093665	44.02612308	39.76227042	51.78949939
Nt5c	167.6851164	126.5485222	125.3752616	123.5672848	105.3751971	113.9088157	117.3226568	161.7851107	87.19568201	89.25449018	101.6340563	89.47135076	118.8739883	122.3065961
Arpc3	1066.101311	980.2169459	1044.545667	1047.380412	1128.71926	1142.071483	1126.866976	1071.809927	801.867418	1085.928036	1052.046611	1196.066579	1245.926832	1384.935262
Cdc42ep4	17.69925712	61.37689273	47.08363399	15.2757663	12.47245763	28.26724648	34.34796464	10.76948005	28.30626436	33.02646452	13.84520482	10.42683791	11.82072265	14.1308981
Qtrt1	21.25439255	19.93483608	7.600541695	9.454372732	11.61000767	7.340012369	8.474565876	31.43013909	26.23153718	11.05082766	3.898736556	6.715832587	11.12608894	9.457816479
Edf1	405.8230626	265.9608875	304.6827393	340.2282039	232.6367723	307.3339223	313.0498719	192.9152296	143.064417	219.0388452	188.3400714	180.4630483	164.3032149	184.016099
Txnrd1	220.2255562	508.0986918	684.8353547	458.407997	287.2450212	305.0435995	398.2232384	125.7103629	459.4489959	547.6829206	270.8773704	150.9045339	167.7022457	218.0141588
Glrx	436.4712603	309.0705111	265.6879234	201.4780741	238.4838798	304.3581769	403.2246522	310.0066187	201.426439	245.141451	135.8267595	184.9471416	223.70588	424.8083268
Rhoa	672.959255	638.1636934	655.1464589	608.1683901	629.9718079	669.7856114	611.3227023	450.0434575	439.4328491	521.1208235	440.8470449	434.025165	446.5696334	426.5940916
mACS4;Acsl4	80.20716899	119.9264376	126.0097386	106.0428637	138.2924154	108.3072713	106.7046605	84.05348503	131.5964847	137.419321	98.02360069	127.5644663	120.3455321	93.6922265
Naip2	36.92720155	35.21268571	35.77959001	33.52809535	35.64374435	46.86731769	56.46558072	22.02603803	46.48202142	28.3222985	28.45909943	34.8660337	43.70362633	49.3735738
Psma6	429.6212813	413.8693095	453.6490045	577.2999901	552.7629485	557.6813595	501.6934658	303.0289697	324.6139812	372.482396	448.8293354	418.0848116	416.0978579	369.4096911
Prep	67.91049971	50.87991073	56.6808776	47.58343443	39.46958963	33.73673364	27.19410584	30.90127389	27.06072998	38.74533413	20.62742486	30.12898064	9.607888737	17.02132978
Pin1	26.07944706	21.27711498	20.12921913	15.90914165	18.18921526	18.764295	16.27024302	12.61739201	17.25280359	17.32366497	18.92676024	17.92128241	11.55313327	16.68445353
Naga	202.3544492	160.9989934	120.7362443	71.93748025	60.44194663	53.14467105	58.16878985	95.07778974	84.92489967	75.0650107	37.55556615	30.7182924	44.96788479	38.1284212
Drg2	53.45894805	48.70940597	27.8296238	28.71460017	20.66222025	25.77602734	22.32802541	51.53382479	54.68332854	32.73108003	31.92657636	18.89930169	22.18280769	25.38813743
limd1;Limd1	71.91838165	88.58961923	105.4701024	68.64960846	56.93088489	47.15907522	52.32402694	73.54256063	83.2206397	121.5438534	64.39883565	49.81735937	58.01292725	49.97214849
Tbl1x	27.71561984	34.3961276	48.94049256	51.15136278	37.3896998	39.54866267	35.47651534	33.31548477	34.14683423	54.82647665	58.42619094	45.83805099	68.23670807	59.76878374
Itgax	1087.460618	1080.1886	958.5944504	858.7325747	867.3100438	877.7610121	737.2198519	642.437379	706.5941208	701.4457159	514.6261849	661.9374094	458.0631111	441.7662177
Cpsf3	63.65245734	52.56427631	46.23918169	27.38564076	17.6777391	29.06015967	36.4824018	48.45649137	48.9715704	36.83160699	22.69522508	25.38534912	26.04399613	28.71311214
Trip4	26.78730332	52.83509788	21.89436493	31.46607282	24.07695546	17.12837437	20.99018033	42.10861015	80.02570049	29.48674762	47.50269107	29.40850357	54.47625157	46.19808719
Cnpy2	120.5145285	81.26493881	78.75886084	57.24173306	50.33463504	47.91218992	72.98618905	52.28557039	39.14854942	72.17116429	49.24148378	33.64894624	37.85338516	47.94644734
Slc25a13	34.18324374	27.34214405	25.9024986	11.70988665	9.392514524	10.98461266	12.40105301	34.07746001	40.84425506	33.73741145	14.69466886	10.77345122	15.79660041	14.32254534
Nup210	15.64343963	14.9756469	10.59569132	3.51830682	2.227754614	1.191522452	1.906505808	23.69350877	17.40684166	5.936781195	6.020802396	3.825658767	4.919923501	2.431726767
Clic4	218.2549721	548.2988175	1289.794523	1657.628856	1882.480215	1501.461416	1067.386419	135.5381701	363.4736291	1067.771796	1479.142094	1647.068863	899.6114358	765.3880558
Add3	83.27624778	57.75248403	39.71104176	10.79202262	7.005133047	7.721048017	7.218200327	75.38005967	71.33324364	60.51718212	12.89537168	5.716577139	4.86721021	6.9433266
Golga5	40.04340839	35.30200615	26.1135529	27.0074399	27.7536109	29.38344798	27.0868416	39.83718065	22.03271872	28.98575966	24.17462724	35.04500621	28.25024951	28.87374641
Rdh11	36.65259706	53.20520549	64.75491458	48.55084983	20.75088684	16.32415271	25.33876764	38.23965165	43.904428	54.16040384	40.22863348	18.72498489	14.88135311	9.883960519
mDj11;Dnajc7	172.4486252	162.8876541	123.2580928	204.8918748	296.4853938	250.5135906	239.7657842	383.2969963	293.4786775	170.4837606	345.4794524	522.0063948	691.4582342	680.1335186
Dnaja2;AK163592	114.2263452	127.9241487	180.2968452	228.7280441	193.377471	154.9298741	137.6377097	99.52466788	152.6448549	139.0833274	196.4822825	184.3143043	114.2740765	95.23674185
Dnajb1	53.53716822	26.18713853	24.31623484	23.3722953	24.89897703	45.42822186	47.00404934	19.97460741	28.85075111	16.09848774	18.97771715	30.31531867	21.61242914	35.85844508
Acot2	11.43368432	8.912406736	3.171670314	3.526142013	1.683139328	4.607637064	2.407745262	10.46890063	16.74224242	10.28667342	2.996931062	5.097497493	8.848311717	2.688108926
Qk	83.01397391	77.4457416	79.21191404	53.0067361	69.31345418	56.80523692	49.62024696	93.31865609	88.93866982	95.71940781	64.57834535	84.51019649	74.54638171	64.23172888
Gab1	9.283789086	7.8040014	7.933646001	4.151873976	3.394639589	3.546575268	4.163840616	7.268611994	9.051202785	11.43294103	3.761525621	3.297051722	2.625243856	2.842977221
Spast	24.39290062	16.1006198	9.833388583	11.33852888	13.90607848	12.30532375	10.71595747	19.79922978	12.48925104	7.454466554	9.739094579	11.79365052	11.68563355	8.505492178
Tollip	60.98229271	82.80482171	86.3444202	61.95490009	50.16739065	55.10481988	61.12053034	76.39460536	66.04558066	62.85075992	57.6538873	49.61623707	55.44898163	59.36041042
Nagk;AK051368	144.2455	90.8800369	87.90747793	66.6968637	66.15016466	80.18589032	77.24684517	82.15487466	86.72843479	80.4420274	35.04388922	62.47975164	71.71158839	76.60520036
Nfu1	95.59067017	81.86475073	65.52843166	55.2426235	57.53709122	64.37250636	64.19430764	121.9118769	62.83186984	75.01997377	49.06124941	62.63172	65.46649833	74.43502687
