Gene Group	R1 LPS 0h	R1 LPS 01h	R1 LPS 02h	R1 LPS 04h	R1 LPS 06h	R1 LPS 09h	R1 LPS 12h	R2 LPS 0h	R2 LPS 01h	R2 LPS 02h	R2 LPS 04h	R2 LPS 06h	R2 LPS 09h	R2 LPS 12h
Erp44	4.16241	4.1382	4.01801	3.8004	3.69085	3.79114	3.91095	4.13216	4.00667	3.9861	3.89094	3.9061	3.77609	3.81391
Esyt1	5.36716	5.09111	5.00675	4.79497	4.69379	4.92388	5.03058	5.13557	5.0411	5.1029	4.9867	4.99971	4.78786	4.85439
Etf1	4.79515	5.14258	5.20833	4.92367	4.71892	4.61884	4.66459	4.77695	5.23722	5.26647	4.83859	4.65625	4.64269	4.6539
Etfdh	3.67096	4.17833	3.65041	3.27676	3.07219	2.95859	3.00035	3.25974	3.80555	3.51917	3.39258	3.42885	3.21603	3.18566
Etv6	3.72133	3.86418	4.17091	4.14308	3.89071	3.76468	3.78443	3.63765	4.07309	4.14646	4.02756	3.92734	3.81941	3.70782
Evi2b	4.72336	4.59435	4.24733	3.90745	3.67999	3.36895	3.25741	4.42762	4.4659	4.29388	4.07891	3.93693	3.47348	3.10212
Ewsr1	5.16824	5.36724	5.24656	4.96638	4.93974	4.96074	5.04347	5.26511	5.44915	5.33175	4.95213	4.84735	4.87037	4.97652
Exosc9	4.27212	4.25484	4.20984	4.14105	4.03379	3.87117	3.87441	4.1993	4.33209	4.13663	4.01902	4.1052	4.03361	3.83136
Ezr	4.82869	4.8839	4.70254	4.10908	3.42915	3.30692	3.71018	4.81388	5.01108	4.77698	4.06763	3.43527	3.23109	3.63453
F10	6.08408	6.47118	6.86341	6.79287	6.70381	6.77344	6.83393	6.16035	6.5148	6.87564	6.94052	6.89816	6.61425	6.51903
F8a	2.4465	1.77816	0.3616	0.754935	1.46918	1.3587	1.08607	2.23926	1.89972	1.58476	1.56357	1.42417	0.737732	-0.194056
FKBP12-T1;Fkbp1a	6.01671	5.95468	5.99573	6.09573	6.17021	6.18261	6.10784	5.90066	5.98369	6.12085	6.09636	6.13428	6.1357	6.15197
Fabp5	6.65406	6.45701	6.42907	6.30031	6.08835	6.29255	6.47197	6.71647	6.89027	6.6257	6.20812	6.09815	5.95931	6.19531
Fadd	3.3181	3.4813	3.11729	3.06109	2.97505	2.84522	2.93365	3.39726	3.57796	3.17153	2.80251	2.67536	3.09216	3.01493
Fam105b	4.57568	4.61822	4.44709	4.40674	4.32785	4.10197	4.00694	4.66957	4.78723	4.47292	4.18493	4.15241	4.12901	4.08843
Fam107b	3.30593	3.60819	3.47702	2.88265	2.57001	2.63697	2.84682	3.38255	3.86917	3.43249	2.63833	2.58339	2.67442	2.74725
Fam129b	4.76036	4.7005	5.10105	5.22658	5.1641	5.26512	5.2502	4.83909	4.90795	5.20994	5.2772	5.17731	5.03234	5.02407
Fam136a	3.43879	3.18977	2.86899	2.65141	2.60231	2.78055	2.8098	3.53576	3.34484	3.33081	2.93942	2.44469	2.34449	2.40162
Fam162a	4.75906	4.63214	4.47954	4.30592	4.17104	4.36247	4.94414	4.59189	4.9826	4.63944	4.19588	4.07703	4.32109	4.84637
Fam177a	3.58837	3.97597	4.22933	4.30114	4.41264	4.40918	4.319	3.54	3.99606	4.20761	4.25546	4.29789	4.43091	4.5077
Fam192a	4.54269	4.60987	4.48615	4.46944	4.41805	4.37851	4.37102	4.64084	4.55672	4.35439	4.45233	4.51925	4.41372	4.33846
Fam195b	4.84494	4.58207	4.31946	4.66187	4.66208	4.35802	4.33417	4.96509	4.70542	4.21992	4.35704	4.51187	4.59124	4.41202
Fam49b	4.43819	4.47536	4.36351	4.08547	4.13124	4.26468	4.33056	4.61427	4.63018	4.34433	3.92181	4.06666	4.24169	4.27008
Fam50a	4.59049	4.49739	4.27946	3.83635	3.3986	3.64799	4.17317	4.67352	4.58381	4.06534	3.5835	3.53995	3.88263	4.09471
Fam54b	4.3165	4.24992	4.06433	3.86229	3.81666	3.86005	3.89082	4.41599	4.30385	3.93404	3.63519	3.73568	4.05133	3.9845
Fam63a	5.09289	5.09408	4.75053	4.43356	4.26733	4.29347	4.51375	5.24514	5.11596	4.6486	4.04765	4.06329	4.66526	4.65971
Farsb	3.96718	3.93453	3.67723	3.09461	2.78039	2.7817	2.76173	3.81933	3.63184	3.67864	3.41836	2.81926	2.56271	3.06723
Fblim1	3.44817	3.14326	2.44284	1.86019	1.97091	3.07473	3.70064	3.29807	3.45696	2.71881	1.46145	1.97971	3.08504	3.6407
Fcer1g	7.80282	7.70624	7.79868	7.88866	8.02937	8.20192	8.1916	7.81244	7.41168	7.69239	7.99754	8.15751	8.22854	8.31919
Fcgr2b	6.68288	6.66899	6.45973	5.85454	5.34565	5.46719	5.91759	6.38782	6.48818	6.56147	5.98267	5.48775	5.49029	5.99841
Fgd3	2.98181	2.74234	2.14757	0.899216	0.466944	1.28532	2.16591	2.76566	2.60745	1.74565	1.05071	1.06309	1.52002	1.93655
Fh1	4.49087	4.33582	4.12364	3.73699	3.14807	2.87843	3.08727	4.23151	4.56373	4.15441	3.70617	3.33228	2.82545	2.98754
Filip1l	4.04385	4.50773	4.68626	4.55438	4.53426	4.39256	4.30811	4.04076	4.75361	4.68366	4.54764	4.45643	4.24667	4.29838
Fkbp15	4.15054	4.03467	3.84811	3.84931	4.01293	4.17377	4.27604	4.03902	4.08729	3.90282	3.8017	3.98748	4.25458	4.27247
Fkbp8	5.40327	5.3016	5.18271	5.09317	5.0424	5.1443	5.29194	5.3865	5.19095	5.07884	5.08912	5.12302	5.24498	5.346
Flii	4.35422	4.19739	4.35661	4.40965	4.43613	4.54136	4.50469	4.17269	4.17102	4.41811	4.57971	4.62889	4.4086	4.42103
Flna	5.88789	5.99199	5.88809	5.57176	5.28145	5.15704	5.19841	5.91715	5.917	5.72414	5.4579	5.31908	5.35994	5.2814
Flnb	1.20888	1.74669	2.55247	3.4909	3.85362	3.79722	3.54384	-0.260931	2.60117	3.30136	3.50593	3.93539	3.75303	3.35769
Fnbp4	4.02796	4.1776	4.78942	4.99048	4.78113	4.47839	4.41595	4.24576	4.47151	4.64794	4.84875	4.73849	4.4534	4.25508
Frmd8	3.74762	3.48095	3.45749	3.69068	3.77771	3.70714	3.62361	3.80558	3.72341	3.51552	3.81874	3.79008	3.33804	3.49382
Fscn1	4.37577	5.25995	5.8194	5.89231	5.8459	5.76119	5.5796	4.75192	4.95736	5.44637	5.84222	5.98998	5.86396	5.68231
Fth1	9.42102	9.34548	9.68104	9.89272	9.92539	10.2576	10.4524	9.44268	9.79561	9.84809	9.85593	9.92571	9.92355	10.1841
Ftsjd2	3.41853	3.21648	3.62917	4.01439	4.13076	4.26794	4.18661	3.29311	3.27588	3.75062	4.20128	4.36979	4.03255	3.94065
Fus;Gm10167;AK134717	6.09621	6.28182	6.14868	5.87608	5.76589	5.60659	5.49483	6.18255	6.1274	6.09572	5.82117	5.71481	5.7341	5.59436
G3BP;G3bp1	5.05111	5.25108	5.04963	4.48273	4.07912	4.04632	4.21819	5.03138	5.09982	5.01576	4.48243	4.19051	4.19178	4.1665
G3bp2	4.87684	4.67717	4.60646	4.93882	5.31188	5.28492	5.07793	4.79887	4.82595	4.69135	4.94412	5.32024	5.2262	4.96729
Gak	4.18768	4.08838	4.03617	3.89934	3.92336	3.9952	4.06634	4.28258	4.242	4.05364	3.87658	3.95746	3.85793	3.92629
Gale	3.40405	3.1128	2.78521	2.55127	2.32701	2.32525	2.56289	3.6087	3.33454	2.59474	2.29011	2.35428	2.47455	2.41154
Galm	3.18583	3.13847	2.95246	2.53344	2.23075	2.30069	2.30038	3.11774	3.25536	3.08386	2.67862	2.25417	2.15748	2.09477
Gapdh	3.23011	3.11168	3.06182	3.12214	2.60901	2.65162	2.98178	2.70923	3.75637	3.60536	2.93377	2.60042	2.51738	2.64562
Gart	3.76268	3.64548	3.1418	2.37573	2.0797	2.27607	2.42592	3.51468	3.55422	3.14198	2.63299	2.33443	2.39866	2.13043
Gas7	4.54552	4.9252	4.99279	4.52445	4.08566	3.84793	3.76825	4.4894	4.85343	4.93041	4.50863	4.11374	3.94919	3.84501
Gatad2a	3.93316	3.81718	4.00579	4.11246	3.94183	3.83856	3.81734	4.00579	3.85641	3.925	4.02326	3.93826	3.88361	3.834
Gba	4.88951	4.7639	4.65568	4.53712	4.46404	4.57668	4.72742	4.69007	4.63953	4.72374	4.64371	4.62732	4.62566	4.66431
Gbas	4.24092	4.14987	4.05812	3.9503	4.07449	4.1327	4.00762	4.30394	4.1458	4.05632	3.94163	4.04051	4.06402	4.0618
Gbp2	5.25282	5.21981	6.07907	7.12812	7.72541	7.93592	7.75001	4.97612	5.24139	6.03922	7.2837	7.88005	7.89373	7.77696
Gbp5;Gbp1	4.28483	5.65458	6.5011	6.7423	6.9293	6.85222	6.68136	3.84773	5.3363	6.7123	7.1439	7.09938	6.80454	6.70155
Gcdh	2.77157	2.68381	2.08718	1.54144	1.35351	1.32999	1.2755	2.38976	2.71009	2.19692	1.84533	1.46045	1.11541	1.32503
Gda	4.96985	4.93979	4.66308	4.35114	4.06942	3.66712	3.59112	4.97943	4.91498	4.58897	4.21009	3.96564	3.86104	3.73137
Gdi1	4.58529	4.53225	4.42355	4.33069	4.48295	4.75381	4.881	4.59343	4.41098	4.51018	4.52748	4.59292	4.63183	4.7227
Gga2;mKIAA1080	3.55793	3.60251	3.36505	2.91245	2.56953	2.70868	2.97477	3.59412	3.2309	3.1103	2.97666	2.82737	2.93045	3.02113
Ggct	3.09868	3.23504	3.40664	3.3689	3.42735	3.32008	3.24032	3.2131	3.26681	3.29585	3.35604	3.49165	3.41406	3.0595
Gla	4.09897	3.96368	3.90186	3.84687	3.96522	4.36314	4.59415	4.00952	4.00993	3.89809	3.91021	4.08525	4.34442	4.47647
Glrx	5.85683	5.65128	5.42529	5.26449	5.35209	5.61056	5.80199	5.75552	5.5654	5.48074	5.2232	5.28866	5.63311	6.01591
Glt25d1;AK135643	6.05522	6.052	5.64421	5.03806	4.7628	4.94477	5.22627	6.06977	5.94638	5.62712	5.04778	4.74846	5.01258	5.27123
Gltp	5.75773	5.57774	5.35373	5.09918	4.88502	4.97211	5.121	5.77215	5.73433	5.39133	5.01985	4.75489	4.95181	5.14214
Glud1	5.34562	5.19543	5.11322	4.90282	4.77101	4.76796	4.75368	5.23981	5.26524	5.22226	4.97588	4.79061	4.67216	4.68378
Glul	4.39561	4.29091	3.93128	3.27261	3.02716	3.28197	3.5363	4.40443	4.49841	3.89337	2.97243	3.06253	3.4066	3.49805
Gm10094	4.53229	4.49594	4.32384	4.25675	4.19606	4.08966	4.05294	4.29531	4.33728	4.41934	4.32022	4.16829	4.18632	4.22072
Gm10653;Rps2	7.61978	7.50791	7.48949	7.47163	7.26071	7.19203	7.23705	7.59495	7.64525	7.61564	7.5132	7.33926	7.03806	7.03225
Gm3258;Supt4h1	4.25851	4.25936	4.00817	3.76318	3.4682	3.74032	4.07895	3.88322	4.49936	4.22893	3.66985	3.76645	3.62023	3.90864
Gm5483	5.77371	6.20419	6.18235	5.77616	5.46528	5.09924	4.97204	5.92477	5.92385	5.93483	5.71062	5.51775	5.25893	5.20221
Gmds	2.71577	2.66971	2.88762	2.66154	2.00363	1.68583	1.76775	2.7869	2.62891	2.5083	2.4318	2.27356	1.81603	1.94636
Gmfg	5.96175	5.97707	5.88227	5.86308	5.8179	5.74251	5.79764	6.1886	5.88035	5.68338	5.71077	5.77631	5.90267	5.90016
Gmppb	3.59022	3.57483	4.05861	4.38582	4.2572	3.95398	3.78253	3.81811	3.94181	3.83683	4.18538	4.27362	3.89581	3.65164
Gmps	3.41653	3.43842	3.15411	2.86636	2.88037	2.81067	2.83249	3.34396	3.47836	3.16563	2.69477	2.78147	2.96593	2.96884
Gna13	4.05239	4.40859	4.74063	4.80901	4.86062	5.03096	5.10384	3.97218	4.58269	4.93746	4.8218	4.88528	4.90803	4.89858
Gnai3	4.85609	4.82038	4.89378	4.78333	4.77218	4.83021	4.84362	4.725	4.83674	4.96642	4.90441	4.87226	4.75617	4.7386
Gnaq	4.59321	4.7178	4.70577	4.50135	4.27109	4.10308	4.09223	4.5291	4.66974	4.71913	4.33642	4.19578	4.30803	4.22634
Gnb1	5.76046	5.71318	5.73201	5.76444	5.86721	5.92279	5.86368	5.76121	5.674	5.81454	5.85813	5.8434	5.829	5.84348
Gng12	4.30429	4.18479	4.45384	4.73858	4.94861	5.01232	4.84044	4.11661	4.19192	4.51203	4.81666	5.01614	4.91343	4.91608
Gng2	3.75534	3.60482	3.26592	3.10011	2.92943	2.72139	2.80939	3.68155	3.72186	3.47416	2.99059	2.6773	2.7247	2.91625
Gpd1l	3.22326	2.93312	2.24343	1.50435	1.49422	1.83022	1.87304	3.11554	2.63816	2.38452	1.7881	1.57938	1.94481	1.65113
Gpd2	3.88457	4.24362	4.45051	4.56204	4.72647	4.6794	4.51506	3.98286	4.37182	4.5214	4.58877	4.61036	4.56218	4.42428
Gpi1	6.08565	6.00387	5.83677	5.52536	5.14575	5.33296	5.90819	5.96621	5.93489	5.84432	5.53052	5.2678	5.44155	5.85327
Gpsm3	5.39738	5.26109	5.02752	4.8325	4.72871	4.87383	5.10861	5.26942	5.2141	4.97641	4.72622	4.74314	5.07809	5.22228
Grb2	5.43113	5.39148	5.27456	5.17626	5.28923	5.47627	5.56741	5.51243	5.35492	5.25505	5.15639	5.36155	5.48465	5.48132
Grn	6.96101	6.78215	6.67889	6.6605	6.70167	6.84029	6.88926	6.87034	6.52077	6.56358	6.72746	6.88943	6.99235	6.94983
Gsdmd	4.84906	4.61521	4.74987	5.03783	5.27736	5.29077	5.11411	4.59309	4.57566	4.85589	5.3021	5.43395	5.14038	5.03314
Gsk3b	3.9718	4.04904	3.89128	3.85887	3.76553	3.5598	3.51711	3.95331	3.94438	3.80162	3.68121	3.68275	3.7838	3.76636
Gspt1	4.27961	4.41852	4.29286	4.05629	3.88228	3.74519	3.72223	4.16531	4.39662	4.28283	4.07637	3.85445	3.82514	3.79627
Gsr	4.87327	4.94469	5.02241	5.09108	5.21826	5.33137	5.33582	5.10593	4.95455	4.86984	4.82455	5.16459	5.46392	5.43352
Gsto1	5.23072	5.00477	4.99147	4.94772	4.74511	4.8559	4.98936	5.16375	5.1412	5.18404	4.88907	4.82528	4.70258	4.85914
Gstp1	5.36202	5.27485	5.06615	4.86112	4.63242	4.59218	4.77576	5.27494	5.06526	4.99077	5.04189	4.90064	4.63707	4.65392
Gtf2f2	3.88075	3.91819	3.98941	3.8269	3.53224	3.4369	3.54566	4.00322	4.0291	3.96354	3.87396	3.48772	3.29632	3.47617
Gtpbp4	4.78964	5.22463	5.18793	4.6996	4.61644	4.76387	4.87636	4.96668	5.43575	5.11343	4.57783	4.47031	4.73773	4.85675
Gyk	3.00476	3.33964	3.77497	3.77843	3.59509	3.11412	2.68904	2.75892	3.336	3.88829	3.76185	3.60474	3.18523	2.76102
H2-Ke6	3.51868	3.61099	3.46931	3.34667	3.13876	2.89027	2.75049	3.52827	3.59775	3.44316	3.24196	3.07718	3.09889	2.73796
H2afy	6.48875	6.66527	6.79083	6.94629	7.0157	6.90917	6.81232	6.60149	6.64371	6.62003	6.77677	6.90877	7.07246	7.00508
H6pd	2.22669	1.73152	0.713585	0.518557	0.913512	1.60542	1.98797	2.1496	1.82327	0.804028	0.0278414	1.24427	1.87312	1.77513
Hacl1	3.03567	3.5512	3.16436	2.83758	2.42804	2.22559	2.23826	2.77659	2.79006	2.88747	2.9116	2.58158	2.83044	2.70297
Hadhb	4.76714	4.66506	4.59866	4.52043	4.45475	4.39419	4.29749	4.55235	4.56993	4.6067	4.54543	4.46435	4.4585	4.50045
Hars	4.32819	4.50619	4.36713	4.1044	3.92447	3.82974	3.83832	4.43357	4.33581	4.43312	4.27365	3.95669	3.7598	3.70579
Hcfc1	3.52346	3.36693	2.9187	2.58451	2.60855	2.7585	2.80852	3.49876	3.08516	2.83175	2.71185	2.84384	2.84977	2.74804
Hck	4.92253	4.95194	5.1984	5.35997	5.44812	5.39821	5.22002	4.88594	4.8334	5.11417	5.2999	5.46751	5.46777	5.43051
Hdac1	5.04718	5.06929	5.25487	5.49684	5.52554	5.34945	5.1616	4.97647	5.10214	5.12488	5.42836	5.58697	5.43097	5.25498
Hdgf	6.22439	6.42527	6.26643	6.05146	5.74013	5.52122	5.59355	6.26366	6.36041	6.10805	5.81153	5.6402	5.85419	5.78441
Hdh;Htt	3.14217	3.02538	2.81416	2.79554	2.90651	3.07523	3.14193	3.10729	2.93183	2.85031	3.04024	3.07628	2.96308	2.93191
Hectd3	2.69794	2.26713	1.79856	1.4135	1.35794	1.67605	1.85197	2.33439	1.95266	1.49045	1.5602	1.86596	1.89888	1.96055
Hexb	5.01278	4.98402	4.79706	4.52468	4.32047	4.32305	4.46161	4.99389	4.50715	4.69787	4.81019	4.60369	4.355	4.45587
Hexim1	3.39741	3.32856	2.80513	2.5694	2.52729	2.60647	2.7179	3.41722	3.26868	2.84141	2.27919	2.61111	2.80464	2.72988
Hgs	3.9066	3.82782	3.88253	4.0045	3.96925	3.97192	4.09291	3.79875	4.0084	3.88918	3.91676	3.94651	3.90925	4.18668
Hibadh;AK042028	4.69205	4.53637	4.51077	4.52158	4.55846	4.53193	4.47626	4.59579	4.70075	4.57308	4.45672	4.59423	4.47488	4.43198
Hint1	6.69431	6.54245	6.45703	6.45315	6.42154	6.22246	6.09114	6.66961	6.47143	6.51369	6.43485	6.3553	6.20217	6.23502
Hist1h1d	1.84279	2.12023	1.38768	0.825318	0.372762	0.321007	0.867467	1.92176	2.12099	1.93421	1.35446	0.390867	0.0249506	-0.00999532
Hist1h1e	2.46201	2.22174	2.33666	2.26893	1.43178	1.7256	1.86188	2.90338	2.60837	2.05095	1.79063	1.4354	1.73799	1.78187
Hist1h2bh;Hist1h2bg	4.55189	3.69694	2.62292	2.35264	2.50976	2.4144	2.31408	3.80986	3.7035	3.23506	2.61914	1.96768	2.24544	2.88194
Hist2h2bb	3.11035	2.0185	1.30363	1.72982	1.3981	0.880516	0.642534	2.55283	1.68961	1.47197	1.86362	1.21473	0.719947	1.57074
Hk2	4.74701	5.40519	5.6087	5.46745	5.26321	5.34641	5.70668	4.99631	5.47631	5.45415	5.16619	5.1401	5.62722	5.68435
Hmga1;Hmga1-rs1	5.42517	5.23003	5.14195	5.20541	5.33715	5.65453	5.82135	5.43207	5.1814	5.0818	5.11311	5.34258	5.78263	5.882
Hmgcl	4.1219	3.91466	3.53957	3.57486	3.54253	3.70593	4.10152	4.17228	4.18197	3.66498	3.15708	3.40176	3.8309	4.09199
Hmha1	4.66941	4.30219	3.75785	3.23922	3.29943	3.92697	4.19119	4.5792	4.41586	3.82234	3.44344	3.47753	3.66275	3.98512
Hn1	6.20237	6.15776	6.23641	6.45813	6.52877	6.31806	6.0703	6.27651	6.05763	6.1341	6.38109	6.50526	6.43714	6.18007
Hnrnpa0	5.21281	5.23002	4.99904	4.72326	4.75627	4.74515	4.71808	5.21895	5.24283	5.22356	4.91836	4.70685	4.55247	4.5216
Hnrnpa1	5.64994	5.67882	5.67743	5.36394	5.05977	5.09224	5.2727	5.66112	5.98021	5.74859	5.3509	5.09678	4.93139	5.02586
Hnrnpa2b1;hnRNP A2/B1	6.72956	6.74705	6.71228	6.51642	6.33347	6.2381	6.34475	6.69862	6.85855	6.72394	6.52578	6.3653	6.22143	6.228
Hnrnpab	6.28286	6.37575	6.31471	6.16006	6.07176	5.81974	5.61825	6.31751	6.25366	6.29575	6.16622	6.06414	5.86678	5.67906
Hnrnpd	3.89479	4.0262	4.02603	3.9191	3.83858	3.71878	3.70482	4.07129	4.23394	3.95967	3.71271	3.72738	3.70126	3.72206
Hnrnph2	4.88023	5.04106	5.04611	5.07484	5.28045	5.22178	5.13361	4.88958	4.86774	4.92412	5.13378	5.32788	5.36841	5.16656
Hnrnph3	3.60756	3.81763	3.80391	3.70447	3.68902	3.73412	3.9247	3.26264	3.86408	4.33385	4.09132	3.61761	3.50232	3.60959
Hnrnpl	5.80686	5.75174	5.50236	5.03803	4.93459	5.11558	5.32599	5.84691	5.80439	5.5977	5.05802	4.82418	5.07987	5.26408
Hnrnpr	4.19706	4.2322	3.80532	3.09265	3.08671	3.22605	3.21954	4.3452	4.36812	3.66942	3.0783	3.10914	3.16562	3.12371
Hnrnpu;AK049600	5.72182	5.74128	5.52876	5.08863	4.9371	4.97594	5.07768	5.62785	5.77168	5.55028	5.12654	4.99114	5.02556	4.97816
Hnrnpul1	4.42156	4.32634	4.15358	3.78781	3.47465	3.54846	3.70013	4.20708	4.26128	4.10102	3.88366	3.80253	3.48738	3.66958
Hp	4.1268	4.37386	4.43694	4.21909	4.13081	4.26928	4.44735	4.09601	4.4889	4.54115	4.31186	4.27879	4.1287	4.15872
Hs1bp3	2.85165	2.29941	2.21072	2.40783	2.47869	2.47755	2.47855	3.09842	2.91978	2.477	2.39931	2.23517	2.11036	1.96434
Hscb	2.97355	2.94015	2.55583	2.12008	1.96311	2.45987	2.73251	3.25888	2.75152	1.66121	2.06755	2.49345	2.67283	2.83966
Hsd17b12	5.10428	5.16795	5.11903	4.95637	4.87836	4.66925	4.55161	5.00944	5.09496	5.11539	4.96487	4.88329	4.74243	4.63647
Hsp90aa1	6.69006	7.01364	7.08788	6.76462	6.44787	6.50908	6.79985	6.7566	7.05832	6.80372	6.6135	6.48128	6.73229	6.86727
Hsp90ab1	7.73356	7.82239	7.77714	7.5467	7.37674	7.56865	7.88143	7.80464	7.89052	7.62987	7.43085	7.39576	7.6688	7.88618
Hsp90b1	7.59306	7.76815	7.74556	7.52436	7.30674	7.16407	7.16703	7.67827	7.79338	7.4451	7.45821	7.37609	7.33191	7.18603
Hspa1b;Hspa1a	2.1806	3.22138	3.30494	2.82853	2.97793	4.21937	4.72417	2.08323	3.04892	3.10201	2.84762	3.60514	4.22268	4.54731
Hspa5	6.52321	6.63618	6.74183	6.74971	6.7607	6.69886	6.59633	6.49399	6.61774	6.67552	7.05714	6.97292	6.54195	6.34758
Hspa8	7.49988	7.20614	6.77388	6.27612	6.39677	7.22229	7.61595	7.06672	7.07468	6.78568	6.49823	6.80899	7.21052	7.54622
Hspa9	5.31909	5.46226	5.36146	4.94125	4.54584	4.50872	4.77856	5.37031	5.28521	5.26352	4.9158	4.57924	4.66364	4.83947
Htatip2	4.00979	3.79216	3.52471	3.51302	3.65357	3.97036	4.22372	3.99911	3.81903	3.57155	3.4633	3.69888	4.06397	4.07151
Htra2;HtrA2	4.43868	4.47678	4.75076	5.07082	5.27797	5.36147	5.34266	4.32158	4.25408	4.91794	5.22182	5.35566	5.31502	5.33304
Huwe1;mKIAA0312;KIAA312	4.46908	4.5002	4.5054	4.2365	3.93052	3.93252	4.12546	4.31774	4.54495	4.47199	4.27041	3.93006	4.09651	4.06801
Idi1	4.99338	5.20347	5.27756	5.09299	4.90091	4.48775	4.32047	4.94956	5.01862	5.25509	5.18048	4.97077	4.51011	4.3919
Ifi205	2.65327	4.34898	6.47695	7.46909	7.82524	7.71244	7.39297	5.35988	4.76261	5.75401	6.91916	7.15827	7.06815	6.85686
Ifi30	6.68767	6.53413	6.33425	6.07991	5.96747	6.16814	6.39389	6.52591	6.37901	6.34903	6.22374	6.12839	6.07484	6.48454
Ifi35	3.8316	3.7084	4.57004	5.33116	5.3755	5.16193	4.95314	3.65048	3.30336	4.27175	5.51967	5.74189	5.33251	5.11212
Ifi47	3.40621	3.21558	5.01697	6.19048	6.2194	5.91707	5.50944	3.03327	3.50935	5.13013	6.23407	6.31767	5.82031	5.43035
Ifih1	3.13576	5.04518	6.24098	6.24317	6.07682	5.62171	5.26211	3.25861	5.06239	6.38577	6.36932	6.05284	5.39864	5.09815
Ifit1	2.65235	4.67794	6.99268	7.78019	7.76604	7.34474	7.00395	2.15312	4.43535	7.1369	8.048	7.85111	7.38593	7.20746
Ifit2	2.0688	3.0989	5.77834	7.24944	7.43615	7.27851	6.95156	1.78075	3.14771	5.76149	7.37194	7.55313	7.28898	6.9577
Ifitm3	5.10863	5.12955	5.96691	6.80709	7.31183	7.64533	7.58039	4.86546	4.69544	5.83067	7.07961	7.63735	7.68315	7.75805
Igsf6	4.51832	4.77073	4.79015	4.45513	4.42507	4.71431	4.90492	4.3432	4.98666	4.93576	4.60958	4.67133	4.50053	4.53157
Ik	5.04259	5.32432	5.47047	5.23853	4.9421	4.93903	5.10831	5.00646	5.44378	5.41783	5.25858	4.98766	4.93099	5.02006
Ikbkg	3.03891	2.90036	2.76707	2.90646	3.25717	3.46314	3.41701	2.73839	2.92445	3.01388	3.11004	3.27975	3.36103	3.32258
Il1b	5.70775	8.07677	9.01554	8.82096	8.90086	8.83131	8.62883	5.64889	8.00336	9.08122	8.99223	8.95825	8.6634	8.63468
Il1f9	4.29047	5.46398	5.71842	5.04314	4.4883	4.4711	4.6397	4.64117	5.66907	5.52381	4.72239	4.34496	4.477	4.73672
Il1rn	5.92845	6.82871	7.42905	7.54169	7.65004	7.62514	7.47459	5.90273	6.64515	7.38829	7.68216	7.78023	7.58442	7.4947
Ilf3;AK185785	3.70285	3.78406	3.6165	3.51333	3.61703	3.6083	3.49527	3.75155	3.78443	3.528	3.55507	3.63239	3.62182	3.46407
Ilk	4.60934	4.33203	4.26355	4.006	3.81075	3.98685	3.98183	4.38375	4.55099	4.35139	3.93653	3.95849	3.95734	3.85186
Impa2	3.46194	3.2452	2.95897	2.32613	1.52256	2.00793	3.13905	3.20714	3.10946	3.31226	2.57527	1.84163	1.91886	2.69716
Inpp5d;Ship	4.43959	4.3347	3.38556	2.44665	2.66268	3.33681	3.76542	4.34697	4.24824	3.46026	2.56562	2.71547	3.37787	3.65699
Ints2	2.53255	2.49303	2.02614	1.89163	1.96952	1.71578	1.5932	2.53423	2.23166	1.99417	2.02992	1.98873	1.81317	1.62997
Ints5	2.8483	2.70951	2.55376	2.38546	2.3548	2.38681	2.45125	2.83748	2.47338	2.41042	2.608	2.61372	2.48854	2.25835
Ipo4;RanBP4	2.91124	2.91881	2.88458	2.47757	2.0719	2.03996	2.15798	2.84708	2.84638	2.83871	2.48487	2.41775	2.08911	1.93813
Iqgap1	5.85582	6.18871	6.23386	6.0349	5.81501	5.59687	5.56503	5.94528	6.2327	6.12987	5.87162	5.7295	5.71538	5.66585
Iqsec1	3.51452	3.70202	3.86358	3.07547	2.46794	2.85758	3.18339	3.58329	3.83339	3.90997	2.79761	2.46084	2.998	3.08142
Irak4	3.66005	3.41291	3.15576	2.97669	2.96123	3.02176	3.04437	3.58897	3.47829	3.08356	2.98353	3.02991	3.03195	3.03656
Irf2bp2	4.63179	4.11166	2.71525	2.56675	3.36099	4.05983	4.34309	4.70652	4.50244	3.12524	2.44745	3.06472	3.91037	4.03262
Irg1	4.76716	7.02022	8.29601	8.28594	8.29915	8.27743	8.12688	4.70877	6.97859	8.34263	8.41583	8.37155	8.15601	8.09942
Isca2	4.24968	4.04173	3.99982	4.00915	4.17751	4.22949	4.18499	4.28014	4.14355	3.92763	4.0183	4.10846	4.09106	4.32323
Isoc2a	4.3833	4.49488	4.60664	4.6514	4.76137	4.80114	4.85388	4.54544	4.39587	4.71226	4.83922	4.70239	4.64026	4.71716
Itga5	4.36005	4.74769	5.00505	4.96726	5.06463	5.28342	5.32087	4.14977	4.54331	5.03884	5.20531	5.32426	5.23512	5.25235
Itgax	6.73891	6.73496	6.63222	6.54111	6.54691	6.52421	6.42792	6.68598	6.77794	6.71103	6.5764	6.61519	6.43137	6.34833
Itgb1	5.38467	5.40792	5.43129	5.40465	5.55965	5.73009	5.73908	5.30993	5.45272	5.48219	5.49504	5.64933	5.65739	5.61074
