Gene Group	M/L LPS R1 0h	M/L LPS R1 01h	M/L LPS R1 02h	M/L LPS R1 04h	M/L LPS R1 06h	M/L LPS R1 09h	M/L LPS R1 12h	M/L LPS R2 0h	M/L LPS R2 01h	M/L LPS R2 02h	M/L LPS R2 04h	M/L LPS R2 06h	M/L LPS R2 09h	M/L LPS R2 12h
Csde1;mKIAA0885	58.422392039847374	56.496400954105674	57.959550003586735	60.899254459260085	65.21256957396507	63.56524850184145	63.84674831599089	58.69207849861738	58.822518232204	59.95798751573072	59.80648977504412	61.88956686688063	63.71605423857733	62.68597936401375
Csf1r	18.742940986903363	11.725634509363433	10.08857604018243	10.845016924540893	11.394478457370727	11.943928910506902	13.130082236756849	16.85029639317066	10.902111803129033	10.25478616277203	11.371369872277393	11.377084712623752	12.208245813506917	13.645316989054315
Csl;Cs	870.3659061219222	850.757581306047	849.8160529429026	904.2297310983985	895.5325153013682	842.4900693553313	822.1626201871123	866.3509994701565	908.2423294096019	913.1572817553254	854.1079440778003	844.1401965675004	833.9142945894475	819.6414013899537
Csnk2b	120.6667392234217	118.16627621049062	119.35017583234591	120.26754074828558	120.31946551903886	118.4173881415728	117.29443377685747	114.02479768744718	121.73227141102889	124.2387397833561	121.56883942126333	121.34443636559578	117.78425082366579	114.0238567864856
Cst3	51.91042002868464	45.13976108053339	50.3280102935133	56.03228615789813	59.358343663946016	64.74888427002604	66.48736274370688	58.009029549667886	46.00460846681936	48.69384886697864	51.823156674989505	57.60127023598632	67.46681407518673	67.57484359034552
Cstb	1542.1300942974444	1527.0418505167688	1434.2917506472902	1482.6889028865883	1519.509294198478	1511.7067063498523	1556.0831779800678	1525.3771943691204	1484.0231918955644	1459.0109758472245	1598.5902287628514	1538.024257211015	1431.2575279989362	1551.5270533601179
Cstf2t	29.263335159595748	29.66691844490669	28.93152372999986	29.79239642350994	27.858230072504213	25.268914444562668	26.319258921015944	29.073056663747238	28.675535004727912	29.17244185546431	28.09895827405129	27.797686799177146	27.26976175167826	26.675280913121668
Ctbp2	19.346841277291727	19.515261462153887	19.014191890090835	18.82628135268313	18.406047731110636	17.60782912699395	17.50719521533199	19.164547291718172	18.588944868396283	18.646326894646563	18.385398026265367	19.10304472969492	18.926684322573244	17.311867572250275
Ctdp1	6.38539047031017	6.741667809700206	6.564536378694845	6.313246682662401	6.299840708274306	6.157083372713619	5.773694970158043	6.157477351551111	6.479010528966025	6.703895076628898	6.325528505563934	6.1691676685186625	6.132826230159271	6.24739764050623
Ctnnb1	13.257020087945863	12.839003502778018	13.107320621133214	13.516690660307347	13.24694934088214	14.02245003058971	15.37149500793793	14.182639096851377	13.841326952748405	13.992501570206548	13.248220860328104	13.077979162654087	13.50371420719707	13.387297433309689
Ctnnbl1	13.933926539746627	13.787017460348657	13.820222577595622	13.659484724326989	12.283182628398178	11.033416753106978	11.053195438194427	13.932205177896144	13.827362787275996	13.020839306464868	12.614390302106298	12.670998278650671	11.913962381307893	11.327550246730592
Ctsa	696.6229996055055	687.7296847376668	691.947256452703	686.1681330723867	673.5289737882297	649.385571374034	634.2392962460161	732.6681625137712	726.2199921530998	666.89456102546	660.7926829818855	673.0256937204854	629.7436623634446	636.0216089162143
Ctsb	2087.2161214291164	2053.550222249293	2071.164403554863	1982.7582121900257	1936.228197508859	1977.2542232220076	1939.284978656011	2080.7293192003235	2158.2288137226947	2137.208999664461	2040.7422092040308	1931.3563285042849	1865.818838201393	1873.0639792259792
Ctsc	1215.4170268567204	1243.8332368307272	1172.781468406574	1170.301813084588	1169.6344458403216	1125.4987808726894	1104.9176486230683	1149.6912561226927	1168.561722146111	1183.3626906774791	1178.8068350798785	1169.4115473021936	1146.5576140897406	1176.8790501530775
Ctsd	6537.384533219414	6780.9982549211	6747.3356375616	6377.330719289891	6359.5033893595855	6398.538643911657	6283.251617650014	6680.108197666096	6920.504230984066	6979.145115435426	6728.634963218104	6278.677122520683	5915.94634955045	6063.887297368272
Ctsh	635.2060704871276	685.2192334440807	693.3019966533873	655.7056825487954	636.4411170398146	644.9854800351219	598.777643177956	693.0463854988762	681.3189422306823	668.1096080418777	634.3428418323603	616.0473570190119	619.0399625169666	639.6216601669855
Ctsl	437.7592957529114	450.5001225394441	454.2979967830655	451.8429495978879	448.80517390183763	422.4740476906627	408.8888695241209	419.61623423714116	465.3956675602549	468.76320868515927	442.7387805159014	438.8009370260837	427.0827168962478	408.97164173596383
Ctss	1297.2413164345928	1299.056596051265	1333.0437506929225	1313.8196025992938	1312.6706530060965	1341.3499861035912	1321.1708412273308	1400.9187831734741	1321.4074503461106	1276.7280740017309	1301.2685707102873	1348.9604273531086	1330.6853478780213	1250.4086578352228
Ctsz	4392.979288059103	4535.943478240217	4176.289512917754	4224.385009759245	4301.125554847624	4044.5041986755014	3847.3022796022715	4149.810957675799	4154.331074739253	4345.8764611305805	4426.422076567127	4310.849122846935	4032.6639333577255	4015.6382515590967
Cul1	31.525164544363605	30.050864825688002	30.239758761269293	28.633081827091193	27.630228244380202	29.49015123302914	30.203088264385904	29.535635383248945	31.389574401033038	30.34604044094236	29.41735649982076	28.984399393590586	28.778025398426138	29.045858087042852
Cul3	9.277246984079692	8.588450529381321	8.201930264084822	7.9512777558649805	7.372335117430804	7.624888552483293	7.484842629307478	8.485034465293968	8.699537696891726	8.62146542456064	7.954490953347964	7.514023137457075	7.661572460851676	7.491501621130746
Cyb5	1158.9999435862042	1115.983762441426	1057.8849403326838	1042.784644319046	1019.5002939066427	986.0383678554016	952.5294395293804	1109.9321311937533	1124.1446604875737	1107.5267717284412	1070.5573780059678	1027.3462410848874	971.5373754685727	924.6504765036663
Cyb5r3	214.10476328986994	219.32506907645822	214.26528348871355	220.8857976351458	215.27932913139165	200.87704220156073	196.47792077952982	217.6937556515945	212.2865388331948	210.7694432879013	219.72415733602932	207.43047355823512	201.80110415094782	209.80441593906286
Cycs	51.762908687530036	54.93182633888567	56.325597011620204	60.38850971887426	61.17518012608617	61.80531126850449	63.41206545748788	51.50038798908509	51.16543997119102	54.109603468456484	59.09435220075152	63.64273004052396	66.50354274398353	64.10135978380151
Cyfip1;Shyc	113.08314503516684	116.40846240783982	119.37659399640663	113.65904329323895	114.71249152314662	113.2638893834491	110.80844003629986	114.01791614907486	113.23462420288703	113.98808273922438	117.75439813670211	117.13488747498519	114.72554755066848	110.59678524793286
Cyp4v3	10.20826755051812	9.947936528395775	10.456038049250582	11.464769630577509	12.79083497700988	13.616246225095663	13.756933534738742	10.305264748922804	10.257725650287156	10.541682365209695	10.82373137009304	12.39533547722025	14.619135015793173	13.750459323113338
Cyp51	5.470998481718061	5.317385194982929	5.323502067073899	5.144926682760952	4.686872493264289	4.477245073739005	4.3085880644185055	5.395847763783119	5.592018134399725	5.196637856503082	5.118574672252336	4.834139669818702	4.380148982454994	4.336474927489473
D1Pas1;Ddx3x;Ddx3y	351.7054826888028	332.7556166756385	336.01521442255654	351.407248791464	365.26842055772835	364.010273661734	349.8804703916952	371.0808432539669	354.4778093426178	346.81537484668917	346.982942996512	347.27983892253343	350.0175037600974	336.37204096190703
Dab2	63.84106792209564	63.65439199363509	62.243782170359026	58.96976199166991	57.91850857602453	58.509792106773475	57.51434120687136	61.857899727223106	59.20400971823696	61.91183727473656	61.91808529960741	56.620520883837166	59.452118108118704	61.12406228559755
Dak	15.790947693026835	16.887454422362893	16.382564670868955	15.385780478465076	15.492389582964442	14.637844575384179	14.199321440707784	17.032812276188633	16.146451496547297	14.924359109109103	15.543118443435807	16.20460678143276	14.958114815462556	13.918671738451298
Dap3	30.42760217777021	31.206956857875884	30.07400347694236	28.880943498352362	27.711558411225244	25.892081554949907	24.945654931244068	29.070934989154274	28.825546582762193	30.11963844769217	29.77790104704916	28.147019649558597	26.677399215088883	26.034482441784327
Dars	135.3658703239419	141.32883611825332	148.23289608922855	149.96442380563346	139.65686026553198	137.14351543972182	137.25079342314555	143.85305566502342	146.00552675467287	144.5560790551067	143.4779110293392	144.41005250160134	133.3303877411235	133.69903419183075
Dbnl	514.4911346321895	502.60805304912884	500.83803639697777	500.8525400305933	527.7863122795839	539.5310181209159	541.6159579740035	486.48774103353276	513.7031980483295	521.9492741911321	505.1754881357815	532.857245185904	555.3979387037871	518.6195662849842
Dci	115.05159032352543	116.6491199261142	111.62089977692023	108.12744625010029	104.50544765931245	102.42345113154315	105.72648074073295	117.04145898875684	116.47509198812222	109.62286505223537	108.44455424599171	109.60200500708572	105.44798963161634	98.08778493481199
Dck	15.165969136820092	15.489378293494571	15.276901940086812	14.634667855848226	14.995104839304007	17.032825898335254	18.677337807983115	15.282943323580145	15.54486598051315	15.263233857898971	14.486625446301463	14.828620089985307	17.11516122804668	19.394125531487216
Dcps	105.14586810783025	103.75156201167782	102.46042789136075	98.74161859988192	91.5915327914185	93.49115127788681	95.4863698702593	101.0891094132055	100.98533270775337	103.77881280063481	100.59274958906941	96.22715112198259	95.19994315357944	92.49242377082598
Dctn3	102.85022201101422	103.67418501767384	106.84949622937565	103.86543757361589	100.312979765199	100.51437457221621	99.53282835041843	113.0967296539996	110.91930734528532	104.69334562534348	99.47191180882051	101.65215973499227	95.28366776009472	94.13336163711415
Dctn4	42.162975574687444	42.337611081237924	42.026435588836954	40.19587344492814	39.85316811010232	40.57834762510839	42.09812744453713	41.184227224643756	40.98407781015743	42.10869807938104	41.863055482908216	40.69641972744695	41.81838848816758	40.49252189840443
Ddb1	59.3597851791765	58.49554701994997	56.27843474849733	59.971493097490786	56.33815333226738	53.010606568708205	53.24752002649869	57.63026846497509	59.212340845802366	59.45058078898624	57.59752124868162	55.83130770670446	53.64416558096773	52.52757007296967
Ddhd1	34.35146183224855	34.24466351776174	34.29594899451404	34.1156745872033	34.160780529610335	36.647953540721126	37.70639630526603	32.76886439710476	33.835558340591646	35.19365159593193	34.15083473331592	34.71801655186141	37.179242565804934	37.142341902729484
Ddx17	194.57891922664368	193.8993684127071	188.2465076745522	181.77574649384593	173.7960457780927	170.95386757514618	163.8012325579698	195.57145109564865	182.11467379229725	185.87301397490594	188.1436339858384	182.38792577428694	172.9813013137042	159.29370464618586
Ddx21	77.84287566267598	75.23476787504923	72.94040064404263	77.03985094848116	75.6276020280601	66.8100823515268	62.06452014283013	75.55491235782397	78.08208478545282	78.63943627520678	73.06526804354827	68.7311623038937	66.89496895120135	66.62700894335131
Ddx23	37.29510145443693	38.08203323014731	37.88989979621122	34.66412861454947	34.209580468172206	34.940940133711024	31.925708561762516	35.83306671795081	35.46850739156051	37.48086950595801	37.12063162055666	35.512515381364814	34.200679645488194	32.86052885717687
Ddx24	1.8586695988818567	1.8686432145003233	1.9376536148338304	2.0520201734283217	2.2920648187540684	2.656805774085626	2.728804592354962	1.8059905035834931	1.822529075965126	1.9602139170902815	2.0948022151447603	2.2742057200644057	2.5724914040095763	2.764541142155639
Ddx27	3.088148079788893	3.05334819022976	2.9593866661975503	2.9862813585406673	2.8832360724515547	2.6705637223759906	2.6933823997045794	2.9507815855664212	3.141441865479816	3.1047206872278053	2.882996120415885	2.891187361863571	2.784951728499668	2.636872872989569
Ddx42	24.56771819815178	24.05001470858381	23.180650160827945	23.18178377162387	21.918973876539198	21.229651086545417	21.115636227046384	23.866249417099464	24.17371696947575	23.736105813118225	23.15767450940105	22.297959811859712	21.489952808975914	20.628134242582735
Ddx5	603.9982581399979	585.7057477031492	598.8889191883449	616.1536829455588	644.8538653970174	645.4087348219871	609.2498881581552	624.502771600762	601.0661672144093	591.2722041365492	623.3397708418994	673.9604940696968	640.6123703973265	585.0356674742007
Ddx56	5.6777269251777875	5.505928824479898	5.552633172550405	5.237853000368675	5.116358687526381	5.141700736207702	5.184562725038759	5.558819185995917	5.505465479437159	5.542950498147835	5.324738081215574	5.25280900778326	5.255756112895438	5.190085385020789
Ddx58	29.462140155737046	28.525883498666445	28.410254378922758	29.877281254118117	35.60440034944951	50.343428320153805	57.94140850371668	28.73616852255455	28.737026799303408	29.401796984362527	30.356462766069367	36.20033675245102	52.22231338704269	57.98868799032768
Ddx6	66.12452745589982	66.94470018718059	65.38286093530873	62.12076173127168	64.84236878101282	67.60544508522992	62.27259747879437	61.91179345141688	64.84571351794989	62.05232769018324	63.82003909376442	68.50733105541445	67.79156023117164	64.83422573690326
Dek	92.9737855420465	87.27453557626153	81.04327994948247	79.17161014586983	80.21858659517605	80.33134959165187	81.20583740874335	82.11361369925804	85.91422302115826	86.69741241932927	83.58227279275023	80.4966750214962	82.12351400783467	80.9195156869475
Dennd4c	6.861880389550258	6.983324716837821	7.019001905913296	6.9396987880869805	6.831003937209918	6.868016532907255	6.694437108195485	7.112859255566812	6.960545729965248	6.734072310049266	6.95370189388651	7.017782613419284	6.756417996192669	6.713904448690738
Dgkz	12.930452346240108	12.0214757522643	12.29769497655534	12.241978098261704	12.099673255568593	12.176916933062575	12.026223208505536	12.647183223548177	12.294494511472541	12.641175086438361	12.04133736378509	11.985650853690407	12.489003877946608	11.675436889205972
Dhrs1	286.33590815235374	292.20328812544994	273.9467409719325	273.7107711878725	296.634572241067	295.48939729175436	290.1459143124546	304.4065890601595	290.5048327143261	287.54495040051177	282.90418410623556	284.94997516788936	285.70276029537007	273.24233234464856
Diws1t;Gtf2i	3.8200152658390563	3.782740750536144	3.5851585906225294	3.542786170800161	3.3809905932590625	3.1116855816963547	2.969749060246226	3.9244494239607204	3.750436052777281	3.5903166676774414	3.5442974479199996	3.3571233989474587	3.080790592593956	2.962281853713858
Dkc1	45.277071796127544	47.10554213868606	43.526065364546604	40.484174194915994	41.841591861701225	40.716337254803435	39.925628020377744	40.32877961751946	44.291196297172874	45.3619397785472	42.790587125640315	42.78005541020913	42.840148405103	39.558811349992716
Dld	440.22685745117633	448.9008582837059	435.1447534330297	426.83824630520684	421.9225966832888	439.18353706438376	448.38119556429734	457.30117560252415	434.8435271855203	448.3075139012856	460.1796251017575	427.58739479571943	410.84880863082014	425.3270190334928
Dlgap4	6.3862571411635995	6.462167984393201	6.543691674935437	6.58404929914511	6.666424938018006	6.795207602988552	6.595308398423212	6.291194805193221	6.548097564374498	6.685034522411911	6.651804277583406	6.539555775205688	6.510808162616873	6.89804753389805
Dnaja1;Mir207	111.75931614579741	112.09822071755414	110.67003458498827	109.77849212511056	117.32802611701389	133.4711251077743	133.04049468666236	114.15798247271512	113.0859807720228	114.21888342847315	118.98309463098566	119.73404275548864	126.58948852988146	130.03408401197362
Dnaja2;AK163592	123.01604471764341	126.52367236546031	127.9743749852673	134.74465641230793	148.35621385962827	154.79969786297096	147.61317280693115	132.82610838445987	132.47814217412568	122.19579140963356	126.29286531267198	147.02641427834072	158.77420038154088	154.78683869994748
Dnajb11	70.46245028283148	73.82170501046753	72.48562220314031	70.14306956848017	66.19676579037124	62.710309323359226	58.93767512357206	67.75650000112635	73.37829937519938	75.15383310528158	68.69320625531928	65.03302767174061	61.90167375014047	62.81852191851618
Dnajc8	109.05361885568921	107.67358301590843	105.1896648935354	97.88678994767649	95.76349717213316	92.81195392962685	86.58011312683583	106.71241548406664	106.26036583936951	103.1446510696114	100.02199524367204	95.69264221095534	92.63562575622939	89.58307905823591
Dnajc9	15.464662367422555	16.203166635287317	15.935019296749612	15.22060140344361	14.04208705519224	13.14785893932633	14.305567734256886	16.989996519736174	16.89632715716248	15.839591749845905	14.741414356339655	14.225802410705416	13.083910269625731	12.98959457650814
Dnase2a	71.22035955629613	71.79871348684802	71.95717921311768	67.48680525163284	62.30788245859428	60.68195928577488	62.909958911626404	70.16120837359937	68.98356070673479	67.16911495607482	68.72463451166271	66.09513213574795	62.91201455664624	63.53411783990984
Dnmt1	16.975303532281234	16.33636441559661	15.200315642184762	14.72308769811163	14.141501950660682	13.245399734143309	12.542795531944751	15.701696365325908	16.090329011045824	16.083697974670145	15.004768740885854	14.05536605615213	13.128937186466421	12.961369179978627
Dnmt3a	8.081299594497573	7.729766404966505	7.194652946342996	7.498740077306264	7.5952055187261465	7.888644061586322	8.21619592642297	8.077328898928958	8.16288796903675	7.8272025554817795	7.676359603841663	7.532982604750244	7.365545455998202	7.547205595110199
Dock8	23.404296085088408	22.564575716463324	21.630579247012285	20.90549975615171	21.64354915416029	21.015256399271898	19.407424948175315	22.674383371404424	21.851295435768588	21.00256196707616	21.753091537205623	21.931950460675967	20.917286483648443	20.278138151721016
Dok1	30.790247132491047	31.0891304702538	30.521594474658798	27.92493551913763	27.405276085149254	28.217347290133045	28.886042721620175	30.51035828147435	31.273850887582046	30.811896550378698	30.192644023079097	27.42457896950557	27.239400224266127	27.701702283064666
Dpep2	3.8946661322196765	3.0562841878013227	3.0990045754557687	3.656972416032274	3.793451359659574	3.9973284403398437	4.555529444963188	3.820064452984189	3.071193003808326	3.0842496344424615	3.3947710790419237	3.9154296754470734	4.321555151716332	4.481496698034477
Dpf2	34.43334105475523	36.08835638363829	36.973967894449	35.62030052592506	34.26385242804919	32.21936630661227	32.661597300943676	36.00916092882318	35.90237199140799	36.06710027846163	34.947493070676856	35.29176799472286	32.764103943036964	31.30515013291841
Dpp7	129.0967129430257	137.92947116948946	136.02846833268046	129.4766317977121	126.17768774971499	120.16161468793686	114.2618162394086	143.61491190638904	136.30800998610715	127.07982340017807	120.09855635016221	122.46731010903855	122.55520399201099	121.26266213727676
Dpp9	5.170340994423431	5.093060533260893	5.059822080572565	4.845834681859189	4.752587636486143	4.73963301390552	4.931707795100523	5.117191838331365	5.259956600923521	5.145203148095219	5.0126052835043495	4.8158446828438715	4.674752936754599	4.583851833768492
Dpysl2	1091.1630644564766	1096.4046128904643	1095.1376669708195	1096.1956796065099	1074.39413358584	1096.7701301494214	1044.3525055883006	1091.5358913424263	1106.8341067943056	1100.6868642470204	1079.1512313000787	1096.6525639097288	1083.421589498292	1037.2543898855013
Drap1	32.77645204344503	32.23234598201552	33.14979901546963	34.84261055893918	34.01842374832819	32.37056117799787	31.13053647132729	32.31945880240744	32.99176813900076	32.893786958168455	33.63596365416071	34.11230121795074	32.91044778387349	31.598365095901187
Drg1	19.963633338864092	18.991197115112012	18.797398597797944	18.993829925136907	17.933289786420723	18.36773255128074	19.772175445606198	19.30059573058901	19.42913631980859	19.13052237336273	19.22254049442876	18.3911568866605	18.677253011780316	19.156274815863448
Dstn	1768.0374074867107	1730.0401487577733	1685.1444776777616	1600.0583405095779	1719.4293685229277	1743.2787211312207	1576.5836582364398	1800.7602487189092	1756.7663592890817	1615.9814305769294	1631.745410267317	1718.5419199801381	1639.9202673205525	1655.459800483234
Dtd1	5.325264705243571	5.270939549569133	5.364382766534077	5.098417575900614	4.971719446749658	5.0155657431722505	5.041353903967888	5.043444199358251	5.333457803872644	5.247116819642557	5.050871883748397	4.980255672955628	5.239488833117337	5.1799818583831465
Dtx3l	35.368617937909065	32.86502772798088	33.53959078118814	35.917909033466515	41.44234373120515	51.01937932028046	53.93826570986684	33.0170571734828	34.293347909182955	33.65712117919424	34.70063643629391	41.498768067943914	51.86605422157854	54.53392887834802
Dusp3	338.57421599028373	354.20798623132976	345.1160366735477	355.0261575914068	364.92695938538975	341.8134830219035	328.6368086671571	350.0441275406596	357.9878597900855	363.8557184220156	360.2232020580473	354.98166757138034	339.6914858477294	307.82958276432214
Dync1h1	111.92029100654722	113.3865814986319	114.40228028317381	104.00458269127517	100.68087804377242	110.4240591562273	115.51311730810588	110.05191369518843	108.64231047343264	110.74091708016651	111.51057581055679	110.33018505806399	108.55862737754462	110.2366020436024
Dync1li1;AK180240	80.69768985574031	79.55742785119358	81.46914315421759	79.57031987255428	79.02047683166235	78.63362729915502	80.98806404083811	81.7151346921496	80.5538187143666	81.02050870459402	81.49664090661624	79.182344488486	76.99350738544913	79.61265649309937
EF437385	184.18360667611464	182.67861603408318	177.36816740884024	182.14479821455916	186.96497813520332	184.43640087030963	182.4967383826316	178.64656029813253	183.09535686480288	192.86886709188346	184.191883025281	179.9117038893701	182.57905876513243	178.88082342806754
Ear2;Ear3	114.93093096021495	111.11387071286772	112.02123022317167	106.65682577437559	102.36625956983633	98.74208237410618	96.63300830448269	110.931771934895	115.53331280749285	106.73465450633671	109.50249074483787	105.93757076810294	95.944402589348	97.00753770386527
Ebp	118.68118605010288	114.08430980950183	116.68572503328818	118.45565450150825	108.26674075557123	101.66024697845839	98.04642844574366	113.784013096016	118.20172984943805	115.60873516839176	109.63379723782103	111.04553227973409	106.90697279202186	99.08336201664288
Edf1	37.69789891979236	36.35481067947835	35.53434539350559	36.36145701460292	40.128710285803294	43.175015259880574	44.518583988942055	35.506962757900475	34.70409551664071	34.535909224437034	37.858927445255944	41.52644271105248	42.76660639354438	43.91116860532816
Eea1	105.26603753170134	104.6471756430729	106.51152441212682	105.57862329241212	101.867780682786	106.09060306147545	104.96582764273498	105.50824035189387	109.39359663531306	108.54118842096884	106.8512503094615	101.43825597865109	102.35082801887215	100.82620403390501
Eef1a1	6634.082353282601	6624.475369370655	6260.380666500565	5974.627914121966	6412.391399244715	6952.406025940664	6853.707879541658	6684.868222998514	6531.542424673773	6096.895599425067	6364.023915742554	6772.585204563389	6676.471248485865	6551.820528891958
Eef2	1932.2343859298542	1997.952585944646	1993.4199697015497	1990.7306971008911	2059.6332242139956	2009.9915616789922	1976.3875293778146	2029.3711284129713	1985.238309962081	1954.6521927747244	1970.4513978931896	1996.1751992073239	2010.6869747797577	2006.7731139370176
Efhd2	1606.2595561685816	1650.5735029229493	1682.174392848816	1707.4167509703861	1693.505513779382	1727.1281025197607	1759.4799758422253	1666.4885457990056	1673.714807929965	1611.3868865647173	1662.3449351652152	1779.3914969577277	1715.0264826655716	1718.9357216971719
Ehd1	555.1521076006256	518.6168554188037	516.0477682128362	565.6746968943778	620.1979891799974	649.7989745856212	643.6805313629054	548.4979448955065	527.1531116273665	546.4315657142123	568.624522679682	605.2873500466261	657.8891584675856	631.0791253534103
Ehd4	224.28744943922666	217.43162199229243	215.59437222990533	211.55325380342333	217.20011179054617	229.29053170823738	233.03566537734352	212.5862625842247	220.0201474987328	217.55390672087768	210.3584218599222	217.29885974996913	240.15016895582664	231.61613583326337
Eif1	481.8634433841312	519.2458221079659	531.0433564870697	565.0191074634376	629.065495990458	606.8419370047643	555.617650535992	473.9049848698794	491.07859822946983	536.1509729835177	603.0575117787284	642.2178152910278	611.1712889986736	571.4270165188047
Eif2ak2	42.55566572082487	43.64673894490979	44.88568349150714	45.662122524167316	48.22593026223389	54.69122681008514	57.461458207904236	43.448957958849	43.556796820565566	44.14601415910121	46.2716220143019	47.9417216096594	54.545015907058186	60.15839988265665
Eif2b1	14.128969731320973	14.57553068026851	14.733284465529792	14.341238987989616	14.146909486818647	13.057775603479664	12.260306424837012	14.197255738370771	14.214803186262007	14.812939102647658	14.647285395953574	13.57193588606713	12.830275522194588	12.782965607663272
Eif2s1	320.5132832886645	314.10088065841734	314.48786239459275	313.4000425673194	306.94605308999485	306.1725465680155	303.7206398362109	303.68169835172466	298.34801735585364	310.8200814383848	320.9330545977098	323.7233718068299	314.0320070230736	309.1980780348858
Eif2s3x	459.09234503630836	471.747628784527	435.9890650137501	427.6783596194691	446.6119722310495	431.8315672744703	408.34826476169354	425.30147744254845	442.772234552845	460.1533865289974	458.6685911489207	434.54901626938016	423.33283634764166	436.34491022938147
Eif3a	208.4113126035511	202.16052969128825	192.7831096198415	192.17183790292364	198.46401306914566	195.58242183339817	195.09671287850347	192.28270556006112	198.17259793073367	193.45971351223503	202.7001282923082	208.49417060962443	197.965112250121	191.17830361982223
Eif3b	145.6577630322401	144.619851491746	148.43009438303585	142.6121505498312	143.43420790737153	142.57392574977493	140.06441217364574	148.85451082481367	142.38661588269036	151.17504493335605	148.90866257915647	141.581237358863	139.78019848389647	135.9125337587362
Eif3c	148.69601378501494	141.3772951782511	139.57076154554295	135.75491345685515	140.50672621082828	146.21279722430995	147.03847694665257	136.84368622011522	139.83660702186722	143.86822738933859	135.9145887380934	140.8919409396753	154.45960971446402	146.59070065289018
Eif3d	173.64392060347996	168.50288004828224	176.32795418098735	185.13462612536992	176.48937818419722	165.60613563135337	162.79137065411606	173.12573114704273	173.2806716305133	177.045822143748	177.25175565155092	171.00905847798873	170.21107119799748	165.87588415948952
Eif3e	160.60456699772854	162.13283511637988	155.61902471844448	151.9185906209157	154.55275533367126	153.47484219299727	147.44036462250955	155.8908026180388	157.89667103743207	157.29988781616788	152.5939422870455	153.90463812838823	154.83666866350208	150.88175873996747
Eif3f	157.9817354955056	168.3256537240021	173.58658644235715	166.21176918858436	160.32587864021326	166.5652669421167	172.79256060363744	175.1448128295707	169.88795052160938	163.5586999849754	159.67522547624108	163.66410858287932	173.70161579979305	161.5685295519407
Eif3k	145.842994726714	145.13693383376386	144.11291695024016	146.37299946741683	142.4935230989171	137.8709649770782	132.3878933689477	142.70550510342045	141.98563116714826	141.9032764334072	144.17816050824462	148.32732640465898	138.213875061043	135.7475708228169
Eif4a1	1136.9306795088085	1138.25258576106	1166.7846041375944	1205.9547236344083	1208.7316774409494	1243.8181613609229	1139.6738501832137	1259.3837163409921	1136.1635627327178	1105.2722767654143	1175.0154962463243	1191.2327785788402	1201.7562128783063	1189.438420906821
Eif4e	164.91154437361075	166.16785169629176	163.59873771561948	159.9036993014732	162.02146109697827	157.63886287697267	146.1127474810775	177.36014234295234	174.83962850275668	164.49975796818885	152.58769207201345	150.79118049689532	146.79201738114253	154.30005584197633
Eif5	151.9556722673148	148.75558050368855	147.91757513535669	150.27819970098415	149.81086863987167	144.31901506556167	145.03878991899722	150.19537594300976	153.24259724488314	147.50468893164407	151.14353943739894	151.42717184660322	144.52062068736333	139.87228824203157
Eif5a2;Eif5a	3153.26510717811	3119.5452247586577	3098.4992495915544	3038.888605807713	2907.075534008365	2949.5357420269147	2842.391230622334	3155.735195325401	3220.9562645937795	2957.4877543418293	2853.407003715846	2999.4478807177015	2973.1987280647827	2949.93958208132
Eif6	438.8163522393106	442.6325463111901	458.08671700801364	456.087213425743	471.6993960791144	489.2828377170679	455.87361773693146	465.7435655573728	469.868608075955	473.6955736517474	453.198666693245	445.07766970133946	449.44958720782586	456.4358905682584
Elac2	5.299725178837646	5.911024843626465	5.859169220611392	5.412580482539652	5.4126083634083555	5.115087641228578	5.065894175208836	5.448689265112388	5.899944615389142	5.79306892241564	5.466798045187744	5.304563708772621	5.160682860670663	4.99688345389647
Emb	94.74033130020358	92.92785872844777	93.3536289614158	93.33712535666686	89.64993123027031	87.67890158364519	80.56348015417427	92.64425284168264	94.50595295568294	93.60901725933853	92.22220914713651	92.52499340368172	86.26316222846084	80.03088213096547
Eml2	44.36143955957614	45.44500782852735	44.97332903336658	43.36952405658898	44.99628709456202	46.125704014413756	43.978134097530834	45.22411335261113	45.889714689962055	44.73828923511897	43.68548048524676	45.119448904989525	45.313579276371854	43.2181657942597
Endog	9.61325812440943	9.396635509211105	9.131986180305113	8.864724500848387	8.614839548850135	8.244972841175144	7.892196418621063	9.310712658002782	9.492299340838892	9.199620354942851	9.19647211768052	8.961509697475371	7.871564308214637	7.7845515608167535
Eno1;Gm5506;AK180697	13638.460619672798	13144.610079319205	12755.474465942385	12816.46404720172	12907.247697110091	13187.56170695948	13181.631915778324	12557.468983572944	13170.24394604313	13866.640920347987	13880.999677399324	13319.708633872337	12475.547138807686	12444.917774277084
Ensa	122.47208934486504	128.26329156236667	123.5281488534122	115.01048844066142	110.34615697513755	113.7961955109713	121.99000345338776	119.8168849275201	121.33503769197559	118.51523570984439	116.88490612883612	121.86303097048888	121.3164911552643	115.38786066194812
Erh	886.1775464802676	962.2499414924077	925.6601829863121	838.6559094727291	864.0521297229851	882.0631774725744	831.7420326211276	923.1087421034491	925.8688411065849	907.2891215602987	881.9690057461507	891.5539782776709	861.828178465707	799.1863552090447
