ENSG	R1t0	R1t0.5	R1t1	R1t2	R1t8	R1t16	R1t24	R1t30	R3t0	R3t0.5	R3t1	R3t2	R3t8	R3t16	R3t24	R3t30
ENSG00000078902	4.8454448066	5.0264054572	5.2073639744	5.5688988767	4.6225786166	5.2443770821	5.193311286	5.251096181	5.0525215225	5.0108099696	4.9668469563	4.8681359625	4.7179371314	4.8557368589	4.8829562029	4.8910742768
ENSG00000164520	8.3584303608	8.3221043421	8.2857059414	8.2120665651	7.4355681258	7.6794383	8.1041581432	8.4410319877	7.6154159592	7.6139984635	7.612597873	7.6099907363	7.2968874329	7.5094563467	7.8329229491	8.0851928853
ENSG00000085377	10.260734184	10.1713709984	10.0820126936	9.9033518455	9.4725977334	9.6425466394	9.8576486469	10.0182680414	10.2847157233	10.2335947881	10.1827183579	10.0820028133	9.4445467863	9.730464982	9.9694316511	10.1442473581
ENSG00000108963	14.0887568821	14.1388061631	14.1889736565	14.2907634783	14.6814561094	14.3366860702	14.1719601914	14.0699300766	14.1099322318	14.1659104329	14.2218605907	14.3336415375	14.3787425497	14.3363043088	14.249251546	14.1831080501
ENSG00000121769	5.8973593128	5.9006056812	5.9040601503	5.9128698372	5.9740842941	5.5974995358	5.39551996	5.2596807852	5.6249618207	5.559733533	5.4940951037	5.3597752726	4.9860057043	5.1341336496	5.1746577546	5.2203314779
ENSG00000159692	9.2369755772	9.1585679332	9.0804427613	8.9253602816	8.3632162766	8.7073757544	9.0098607981	9.2316850284	9.2492250256	9.1148248004	8.9804542152	8.7115717286	8.7847128911	8.913809839	9.0506744885	9.1547702282
ENSG00000162434	7.4867284336	7.5675555394	7.6482062112	7.8097915835	7.6109894729	7.6102200066	7.8683217235	7.9651098674	7.8044226359	7.5597288548	7.3150317038	6.8258042712	8.1074584815	7.8948459676	7.792023712	7.7277398764
ENSG00000102904	4.7951282666	4.8741427289	4.9525364074	5.1104661371	5.5494180307	4.8013005577	4.8522106855	4.9354907372	4.5400704813	4.5741206755	4.6058264925	4.6564879652	4.3946561703	5.0610137423	5.2042528581	5.256040412
ENSG00000181274	10.2649697835	10.2202726012	10.175476801	10.0854830813	10.0200629711	10.1497684788	10.291771866	10.4000028097	10.4993253151	10.4265563812	10.3536632944	10.2082030652	11.0352379953	10.8964538835	10.7082625927	10.56061513
ENSG00000178878	12.5419424219	12.554909146	12.5680277009	12.5970384887	12.1955072716	12.2776670905	12.4509877074	12.5886397105	12.8258411907	12.8052952051	12.785062059	12.7478626789	12.2303852744	12.297909853	12.4508392653	12.5730157674
ENSG00000110841	6.8939087183	6.864961499	6.8368009985	6.7842876439	7.0010703626	6.7148617444	6.9043355749	7.0971688269	6.7936825608	6.6856348606	6.5777057531	6.3632697862	6.3712064208	6.6684250187	6.9398997053	7.1396625315
ENSG00000140181	9.2562064429	9.2670711545	9.2783008494	9.3004008836	9.1529366705	9.6414761244	9.782698427	9.8506683652	8.8963752361	8.9077051405	8.9194393208	8.9453709417	9.5074752436	9.3399841492	9.2542749117	9.2003105454
ENSG00000196586	6.3162703558	6.2409251251	6.1657386266	6.0159252415	6.9627382562	6.7415680935	6.5566157778	6.4232244691	5.9205642493	5.9474182298	5.9736121462	6.0231697525	6.0409702195	6.0129191976	6.235448284	6.3642825829
ENSG00000167780	5.1045408862	5.1379174136	5.1703752737	5.2293366789	4.4741153761	4.8129073635	5.1175438467	5.3426571145	5.1945204943	5.1542585446	5.1134094373	5.026951625	4.887991287	5.0867785134	5.13431354	5.1568633156
ENSG00000073712	12.0263994326	11.988052551	11.9504536958	11.8760836971	12.1153821697	11.5009811429	11.2766043499	11.1456156673	11.8504117266	11.9790031792	12.107680651	12.3659017059	11.1205376825	11.1176889786	11.3067001298	11.3775793115
ENSG00000214765	6.5575345986	6.6841841505	6.8122635073	7.0730719326	6.3574321176	6.7963743432	6.799095203	6.8437063681	6.2482664021	6.4414776339	6.6329038538	7.0084367197	6.112051693	6.2264920137	6.2930927411	6.3177499239
ENSG00000188419	7.8415993689	7.8417235769	7.8424904897	7.8468499066	8.6259128551	8.364935967	8.2082094525	8.0997891334	7.615524595	7.6546859708	7.693351012	7.7703487368	8.0170124048	8.0977362103	8.0084298196	7.9239164815
ENSG00000232070	6.4234191296	6.3904357174	6.3568652055	6.286836334	5.5495024326	5.9348982973	6.2636517131	6.5035016477	6.5366968976	6.4270498472	6.3176992742	6.1005076129	6.1571994055	6.2480772404	6.3329267367	6.3955626547
ENSG00000171444	5.0692970748	5.0980401411	5.1267832074	5.1842693401	5.0143851572	5.0285414277	5.1080120704	5.1775673502	5.1037476756	5.1021294175	5.099836433	5.0904683565	4.9609787678	5.0710499044	5.0815237287	5.0778955905
ENSG00000173511	13.4106848248	13.3386199965	13.2668850141	13.1232958721	12.9328000244	13.4360682887	13.5150932577	13.540161217	13.3208045379	13.3066006344	13.2928638321	13.2682771444	13.6333143466	13.4976722681	13.4340655267	13.3971538823
ENSG00000041988	9.0896999616	9.1904693843	9.2911012076	9.491269753	10.1023209843	9.4819104739	9.1657306231	8.885729031	9.1631203763	9.2222380026	9.2818265312	9.4029071935	9.2931094415	9.1362076059	8.9202721625	8.7494439361
ENSG00000069869	7.6629681506	7.6225562528	7.5818478866	7.4966106589	8.3917594038	8.1219430075	7.8042179735	7.5655121184	7.5894774802	7.6541131179	7.7198642059	7.8571810147	8.1498013264	8.0879517298	7.8962737855	7.7407955014
ENSG00000139687	11.8619617595	11.8764275535	11.8909881283	11.9202814643	12.2785552028	12.0060631667	11.8993289601	11.7955492044	11.7798723984	11.8393447106	11.8988176545	12.0187858469	11.7048806542	11.7039493342	11.8223811456	11.8667930749
ENSG00000132359	6.5942744609	6.7186663354	6.842580647	7.0898848669	6.6830572862	6.9614192968	6.9986961083	7.0467007603	7.0315079798	6.950975573	6.870122109	6.7088230193	6.7044308693	6.9297792239	6.9998751672	7.0575371534
ENSG00000164933	10.9441738779	10.8396411413	10.7351016852	10.5259469345	10.1917156172	10.3092329527	10.4147401671	10.492688156	10.8535168107	10.8127216523	10.7715908095	10.6888809783	10.6373740514	10.0910535506	10.3967862379	10.506391312
ENSG00000152104	10.2349685859	10.1393157747	10.0435931104	9.8512144507	10.3938673879	10.1124094145	10.007316547	9.9031961728	9.8218668112	9.9015686816	9.9814884147	10.1441092035	9.8895060005	9.8250071361	9.8738352633	9.9114017943
ENSG00000132874	6.2421096395	6.1532037299	6.063633963	5.8835566041	5.6318626514	6.0758491086	6.1535367344	6.19422843	6.6120858935	6.6245594929	6.6372361123	6.6650618698	6.6326759628	6.1607427602	6.000570954	5.9219903118
ENSG00000143643	8.3919453208	8.3902212813	8.3885962706	8.3864653996	7.7593940011	8.126462026	8.387029647	8.5730477884	8.2341987739	8.1706806203	8.1071566859	7.9800841956	8.391374684	8.3703514127	8.4335117032	8.4771720224
ENSG00000126953	11.2515740598	11.2078843023	11.1647258791	11.0772458929	10.6028017969	10.9271572339	11.2935196515	11.5719917047	11.2817908	11.2842861993	11.2872303251	11.2950656612	11.0208584318	11.1982054872	11.2989874412	11.3678589516
ENSG00000167114	9.0666099222	8.934841852	8.8025164832	8.5365599278	8.1349237731	8.1749191333	8.5283938124	8.8207476311	9.131777494	8.9393955117	8.7469179046	8.3602916398	8.470976117	8.4733266513	8.8086403514	8.9343829889
ENSG00000221909	7.019528384	7.233621018	7.4480209652	7.8812131093	8.1042706179	7.5388809704	7.3203491605	7.1075769923	7.0698340856	7.1945445662	7.3178115004	7.5570098828	7.2992026459	7.2750838028	7.1903921779	7.1156075996
ENSG00000131480	4.9469253475	4.8942982478	4.8419503022	4.7364768205	4.415072601	4.8141677194	4.8639902399	4.8616845046	4.8315517782	4.826454735	4.8213199671	4.8108907631	5.008542943	4.8857160793	4.8679863248	4.8423625806
ENSG00000178397	9.3577262437	9.4988088172	9.6403564688	9.9271536406	9.5912910775	9.7135137902	9.7466545196	9.7577773481	9.8205098502	9.7356317192	9.6509647813	9.483658632	10.1344205113	9.8497524341	9.7303382679	9.6499669115
ENSG00000065057	11.5548447913	11.4717242122	11.3884076293	11.2198069164	10.8031767306	11.1381748202	11.4242891977	11.6324807683	11.5737812711	11.5266128075	11.4794137297	11.3846447014	10.9257247422	11.1794153709	11.4426529828	11.6417182947
ENSG00000166106	4.816771092	4.8491545659	4.8817349732	4.9493159195	4.7788560832	4.5016602745	4.5142654273	4.5563545072	5.0497415354	5.0441408988	5.0381754686	5.0234184157	4.4195012763	4.6464231133	5.4860968693	6.0294862959
ENSG00000168701	13.2062873141	13.1480960573	13.0905909765	12.978841802	13.1515644063	13.7337534932	13.6007831628	13.5879708746	12.9756904583	13.0859829403	13.1966980322	13.4202163362	13.8624302423	13.7968354897	13.7068533002	13.6349954194
ENSG00000156140	6.2336433778	6.3647120717	6.4968249303	6.769142211	5.7662632791	5.4972159021	6.153969112	6.7172465013	6.6383560419	6.6379577422	6.6366965439	6.6331238799	4.9683283211	5.5575293533	6.3203043877	6.9110134657
ENSG00000137463	4.790681523	4.9418689128	5.0949811294	5.4107114945	5.2210650791	5.4580795483	5.3294218016	5.196952389	5.0582566821	5.0216379354	4.9845108323	4.9048198063	5.0691940114	5.1299976224	5.0119881038	4.9052653325
ENSG00000229874	10.6111433518	10.5580586594	10.5058387224	10.4016851726	10.2726317921	10.5906312301	10.4728177621	10.4472402353	10.0368417155	10.2092630116	10.3821163918	10.729665639	10.6528723579	10.6050743977	10.507467832	10.4272076007
ENSG00000196159	6.8316422654	6.8452543089	6.858956841	6.8862658815	6.4560030101	6.4738636412	6.5134671229	6.5461005729	6.781229412	6.7638933699	6.7457982101	6.7089926417	5.3419067452	5.5561263811	5.9646072953	6.2439365588
ENSG00000115415	8.6661972874	8.7384492792	8.8107721438	8.9573490969	9.2851762009	9.0767735467	8.8721279579	8.7196484231	8.8552796708	8.8189878403	8.782655719	8.7110417671	9.0796432396	9.0511331404	8.9425700647	8.851914366
ENSG00000132436	7.4304348324	7.5444881927	7.659358207	7.8934792294	7.8722086702	7.64127212	7.6246306889	7.6273734117	7.1149782426	7.2815155995	7.4480618014	7.7813459239	6.9935900474	7.2552034747	7.5377983748	7.7527636578
ENSG00000144535	6.9851882605	6.9083467513	6.8307347442	6.6706957017	7.1600294491	6.914878521	6.8866353145	6.888774522	7.0592037992	6.9722609939	6.8860111946	6.7174561962	6.9932176896	7.0627542039	7.0890078581	7.1042334137
ENSG00000109079	12.2906015444	12.3890484122	12.4872467615	12.6839092302	12.5686625959	12.0765434145	11.7906335807	11.5901601574	12.4184666047	12.5681137764	12.7178434485	13.0176541885	11.271553638	11.4326747455	11.5295050219	11.599111545
ENSG00000184619	13.2920204263	13.1887124309	13.0845771579	12.8700293084	12.8643020563	13.3225105708	13.5324239301	13.6678950669	12.569744654	12.5263708591	12.4829970642	12.3962494743	12.752490196	12.8257351797	12.9336093686	13.0193165132
ENSG00000196196	10.3959178677	10.354269033	10.311613805	10.2202031133	10.1371025421	9.9370685469	9.6506702574	9.4233526481	10.2144227306	10.2417743374	10.2693666527	10.3243750674	8.5254991481	8.7383067672	9.0068685638	9.2156747895
ENSG00000101337	11.1872189874	11.1800305631	11.1729764752	11.1588067777	10.7950975302	11.2392354892	11.3033232919	11.3997422161	11.0943409792	11.1410585098	11.1879248758	11.2819562986	11.2210093463	11.3188609909	11.37899064	11.4208202871
ENSG00000164506	8.6154564807	8.6375043838	8.6595136255	8.7030434716	8.6140077255	8.5598501896	8.5206397213	8.4931234382	8.5173651876	8.5391817118	8.5609545232	8.6076021111	8.0090312508	8.3320975258	8.4176739946	8.4566777577
ENSG00000166682	4.4581733772	4.4927014592	4.5270730186	4.59782658	4.347482869	4.499420433	4.7452811617	4.932453377	4.910251337	4.9013138572	4.8913300099	4.864613841	4.355036948	4.5696554986	4.6658136945	4.72601297
ENSG00000166788	9.3694629408	9.5191294366	9.669284107	9.9741164967	10.081532861	9.6370624191	9.5269906766	9.4093935608	9.7802199189	9.7355370745	9.69085423	9.6014885411	9.816309257	9.7441971729	9.6513013169	9.5797344989
ENSG00000132953	7.6632266715	7.7240458345	7.7853268996	7.9096192276	7.4580839384	7.5919666238	7.7327307673	7.8357338045	7.4848870546	7.5259505677	7.5666092473	7.6500547963	7.5631698115	7.6998711393	7.723673645	7.7261050686
ENSG00000166220	4.6930796976	4.7144373333	4.7357949691	4.7785102406	5.2167603625	4.9056380589	4.6771345723	4.5127175489	4.5239652383	4.6581941405	4.792975562	5.0615393798	4.591314458	4.7610348311	4.8342566706	4.8891343582
ENSG00000148158	7.5898531673	7.6229603277	7.6572463149	7.7326185914	8.0244967098	8.0554000373	7.9102888533	7.7854320577	7.7345653503	7.7841537483	7.8339015211	7.9340609452	7.8949422319	7.8782954968	7.8435357591	7.8146066019
ENSG00000132405	9.9352109713	9.8943414721	9.8533157116	9.7694194731	9.1648204467	9.5578508269	9.8919605201	10.1372589373	10.1587648804	10.0897197968	10.0203437359	9.8781413475	9.7728379669	10.0538455871	10.1116182559	10.1587145584
ENSG00000070087	8.9025009414	8.8778101539	8.8532976916	8.8052123836	8.3245511415	8.793032835	9.101867284	9.3563577255	9.3047475568	9.0330044831	8.7608428614	8.217137177	8.8667060655	9.061885611	9.2363162382	9.3675133064
ENSG00000114902	13.8278617274	13.8737829339	13.919462103	14.0138736041	13.6561433578	13.9069600811	14.0579682781	14.1641584278	13.9481417492	13.8594342315	13.7700955471	13.5878999969	14.121521031	14.2131740075	14.2122392161	14.1989050085
ENSG00000204444	7.9469247765	7.8478041906	7.7487730242	7.5510297072	7.9442873152	8.1736973756	8.404263341	8.577412474	7.9470801283	7.9364714749	7.9259077958	7.9049759921	8.2705129823	8.4396619755	8.6074218134	8.7330385019
ENSG00000121377	5.0072803391	4.9382417768	4.8696472543	4.7343054831	5.4881899716	5.1425816014	5.0130679168	4.9391810964	5.2749021428	5.2000211071	5.1255776611	4.9746412719	4.9392347559	4.7877897871	4.7988828341	4.8071331195
ENSG00000187950	4.5818476464	4.6047262291	4.6271318786	4.6726096591	4.4738851286	4.4911195341	4.8704846022	5.1474607748	4.5184525959	4.4711292688	4.4227248865	4.317450553	4.3107293234	4.4408134511	4.6287270313	4.7701059492
ENSG00000186395	14.3992081736	14.5480265624	14.6978894653	15.0065641895	15.4826439171	15.3045977076	14.9155725673	14.6056689129	14.6468683541	14.7427620455	14.8387260298	15.0317343339	15.3469613246	15.1088579921	14.8167230883	14.5898020567
ENSG00000183496	6.0881378821	6.337140662	6.5863620678	7.0866503134	6.9271310892	6.0213516213	5.1726989943	4.548975315	6.0009572183	6.1127383515	6.2236674195	6.4437509545	5.7252584976	5.478092071	5.7945831272	5.8693603008
ENSG00000156587	6.553744447	6.4818374622	6.4093174634	6.2643432604	6.3126907969	6.6418886928	6.5974851897	6.5489293568	6.8391180679	6.7814690478	6.7253955327	6.6198822172	7.0269767644	6.7705663865	6.7073938346	6.679003579
ENSG00000109667	10.3868275835	10.2100561854	10.0339022513	9.6811117961	9.6978304796	10.1587499197	10.2427838657	10.2705097807	10.2919103001	10.2854627477	10.2798227953	10.2732207216	10.4894946895	10.2319319946	10.204931763	10.2133192735
ENSG00000149483	10.2520110536	10.3759132819	10.5002446551	10.75153927	10.7852543173	9.8578479277	10.0784597248	10.0842434358	10.4960112786	10.3513995925	10.2063261766	9.9138441735	9.8277350485	10.1059392334	10.0646644692	10.0046565201
ENSG00000158669	9.8323299801	9.8519355675	9.8712819119	9.9126069865	9.3217161904	9.4175338398	9.5013764776	9.5611054849	9.0995051039	9.2436715891	9.3830130053	9.6281697107	9.4237931441	9.5436188001	9.6827856614	9.7831420338
ENSG00000170791	9.7028632613	9.6605534006	9.6182337367	9.5334823141	9.0162156805	9.3515994653	9.5186033434	9.6316256558	9.7897293101	9.7985974458	9.8077895954	9.8285847138	9.97032975	9.7105442825	9.6569315384	9.6405448222
ENSG00000204315	7.1852022339	7.3045714061	7.4239642133	7.6630262955	7.5675245098	7.7561416154	7.622459866	7.5682990405	7.3657322069	7.3784534293	7.3911764458	7.4166426495	7.9103040005	7.8136956223	7.6839870459	7.5830373514
ENSG00000211693	4.9243998949	4.9795597016	5.0346752143	5.1444126346	4.6829112847	5.2203923172	5.2770299244	5.3636091823	5.6853063779	5.6425562289	5.6001148427	5.515002708	6.0098972275	5.7046330406	5.4893947112	5.3410430615
ENSG00000101311	9.9183567059	9.8814444949	9.8445154519	9.7704678052	9.1880963059	9.4942820662	9.761768688	9.9588702411	9.509739144	9.5084997878	9.5071816273	9.5056751345	9.1895490536	9.3713583692	9.5714935566	9.7231959081
ENSG00000118200	9.9508837199	9.9403359879	9.9307338238	9.9154434707	10.2674404904	10.0229050683	9.9926730981	9.9934502294	9.7518082457	9.8269106567	9.9017860953	10.0522763618	9.8096049372	9.7666865252	9.7610785835	9.7614538232
ENSG00000198951	9.9882589034	9.9118326641	9.8353769265	9.6832232788	9.1993814355	9.4165734899	9.7203206246	9.9356443304	9.8814116873	9.8284363066	9.7755314753	9.66943389	9.2045014226	9.5216536982	9.7930199738	9.995739646
ENSG00000158796	7.5745378932	7.6490154765	7.7247205332	7.8816154883	8.0089609707	7.6025211327	7.5448062226	7.5175665628	7.6648946711	7.6224888569	7.5795638835	7.4940713129	7.375175896	7.7244412715	7.6472872818	7.5395489168
ENSG00000138160	10.8348488963	10.9328150986	11.0300407631	11.2251608122	10.9743451035	10.1933041372	10.0920453976	10.0729391603	11.0922076455	10.9806410263	10.8693066002	10.64975434	10.2968715061	10.4775179745	10.6174741689	10.7057432147
ENSG00000096070	6.1581624015	6.2967699648	6.4353317671	6.7152867555	7.5038888565	7.2375688421	6.6581073006	6.2614281636	6.4717371263	6.3722748796	6.2714064061	6.0619072908	6.8241183117	6.97976696	6.7358972735	6.5265457154
ENSG00000117682	7.458727843	7.4314896143	7.4045914543	7.3517773931	6.7141147652	7.184492389	7.5170303869	7.7630768286	7.553892267	7.4370905424	7.3201241107	7.0856608446	7.7409370997	7.6399908073	7.5416744554	7.4686309413
ENSG00000119231	10.6237980565	10.6519822269	10.6806917576	10.7416586339	10.7730618409	10.9303928795	10.9019740432	10.8594690642	10.8127770808	10.8320027172	10.8510776934	10.8917808875	10.83425869	10.7972262652	10.6674627176	10.5618526352
ENSG00000126561	5.8929799792	6.0147345276	6.1366684876	6.3824871172	6.1971164505	5.9392200454	6.413515506	6.6669592952	5.8362040153	5.8065290115	5.7764989865	5.714555671	5.660138535	6.2112309464	6.5923836876	6.8568626247
ENSG00000177340	5.6685383649	5.5823651209	5.4963869619	5.3245678619	5.6400125625	5.6660118972	5.4331129887	5.2949351676	5.4442499444	5.5088683197	5.5734866949	5.7027234455	5.8666158493	5.6466309829	5.5601163573	5.5095045342
ENSG00000002549	10.4639678243	10.4187200757	10.3742956278	10.2898317903	9.8253789372	10.1560968436	10.3495663571	10.4808975404	10.4214327784	10.4149547642	10.4084139136	10.3957863682	9.6355477961	10.1152422718	10.3764986256	10.6034493443
ENSG00000152520	6.4306717521	6.5892061496	6.7491681449	7.0762128909	6.9914369494	6.9127232632	6.8898411808	6.8455190776	6.5605144516	6.5508675524	6.5412737951	6.5237512359	6.6574712772	6.9260003277	6.9345349766	6.9127531641
ENSG00000168014	10.6236479836	10.6907715815	10.757907735	10.8921528173	11.2087848451	11.2082750612	11.2082750612	11.2082750612	10.5383214654	10.5735775207	10.6088613392	10.680469369	9.8077111989	9.8064872482	10.2449177194	10.4093291461
ENSG00000113194	10.6362241497	10.6665341924	10.6971584734	10.7599031466	10.5552725782	10.6096950911	10.7032005912	10.7789198103	10.9698645175	10.8526342237	10.73540393	10.5009433426	10.9050699022	10.7570703603	10.6361780843	10.5504656798
ENSG00000213465	11.5151997017	11.3812851932	11.2460472593	10.9681921237	10.566051754	10.6512486396	10.9267409617	11.1541395103	11.3812276881	11.3129931431	11.2451815015	11.1104785439	11.1086974972	11.1206786987	11.2632642613	11.3816484541
